date,B00074VZ9O,B00074VZAS,B0009YUFMK,B002DGE8Q6,B002VXF3WE,B003MR52LU,B003MROHZW,B004B3W4N8,B005W0O5JK,B00987HPFO
2015-04-03,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-04-04,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-04-05,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-04-06,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-04-07,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-04-08,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-04-09,22.54,25.41,21.28,10.48,,7.55,8.25,,12.75,
2015-04-10,22.54,25.41,21.28,10.48,,7.55,8.25,,12.75,
2015-04-11,22.54,25.41,21.28,10.48,,7.55,8.25,,15.49,
2015-04-12,22.54,25.41,21.28,10.48,,7.55,8.25,,15.49,
2015-04-13,22.54,25.41,19.22,10.48,,7.55,8.25,,15.49,
2015-04-14,22.54,25.41,19.22,10.48,,7.55,8.25,,15.49,
2015-04-15,22.54,25.41,20.405,10.48,,7.55,8.25,,15.49,
2015-04-16,22.54,25.41,21.07,10.48,,7.55,8.25,,15.49,
2015-04-17,22.54,25.41,21.101999999999997,10.48,,7.55,8.25,,16.065,
2015-04-18,22.54,25.41,21.054999999999996,10.48,,7.55,8.25,,16.065,
2015-04-19,22.54,25.41,20.987500000000004,10.48,,7.55,8.25,,16.065,
2015-04-20,22.69,25.41,21.225,10.48,,7.55,8.25,,16.065,
2015-04-21,22.69,25.41,20.586666666666662,10.48,,7.55,8.25,,14.84,
2015-04-22,22.69,25.41,21.236666666666668,10.48,,7.55,8.25,,14.84,
2015-04-23,22.69,24.36,21.213333333333335,10.48,,7.55,8.25,,13.37,
2015-04-24,22.69,24.78,21.17,10.48,,7.55,8.25,,13.059999999999999,
2015-04-25,22.69,24.78,21.150000000000002,10.48,,7.55,8.25,,13.059999999999999,
2015-04-26,22.69,24.78,21.259999999999998,10.48,,7.55,8.25,,13.059999999999999,
2015-04-27,22.69,24.78,21.085,10.48,,7.55,8.25,,13.059999999999999,
2015-04-28,22.69,24.78,21.94666666666667,10.48,,7.55,8.25,,13.059999999999999,
2015-04-29,22.69,24.78,21.94666666666667,10.48,,7.55,8.25,,13.059999999999999,
2015-04-30,22.69,24.78,21.94666666666667,10.48,,7.55,8.25,,13.059999999999999,
2015-05-01,22.69,24.78,21.94666666666667,10.48,,7.55,8.25,,13.059999999999999,
2015-05-02,22.69,24.78,21.61,7.25,,7.55,8.25,,13.059999999999999,
2015-05-03,22.69,24.78,21.61,7.25,,7.55,8.25,,13.059999999999999,
2015-05-04,22.69,24.78,21.61,7.25,,7.55,8.25,,13.059999999999999,
2015-05-05,22.69,24.78,21.61,7.25,,7.55,8.25,,13.059999999999999,
2015-05-06,22.69,24.78,21.61,7.25,,7.55,8.25,,13.059999999999999,
2015-05-07,22.69,24.78,21.61,7.25,,7.55,8.25,,13.059999999999999,
2015-05-08,22.69,24.78,21.61,7.25,,7.51,8.25,,13.059999999999999,
2015-05-09,22.69,24.78,21.61,7.25,,7.51,8.25,,13.059999999999999,
2015-05-10,22.69,24.78,21.61,7.25,,7.51,8.25,,13.059999999999999,
2015-05-11,22.69,24.78,21.61,7.25,,7.51,8.25,,13.059999999999999,
2015-05-12,22.69,24.78,21.61,7.25,,7.51,8.25,,13.059999999999999,
2015-05-13,24.33,24.78,21.61,7.25,,7.51,8.25,,13.059999999999999,
2015-05-14,24.33,24.78,22.99,7.25,,7.51,8.25,,13.059999999999999,
2015-05-15,24.33,24.78,22.99,7.25,,7.51,8.25,,13.059999999999999,
2015-05-16,24.33,24.78,21.62,7.53,,7.51,8.25,,13.059999999999999,
2015-05-17,22.18,27.51,21.62,7.53,,7.51,8.25,,13.059999999999999,
2015-05-18,22.18,27.51,21.62,7.53,,7.51,8.25,,13.059999999999999,
2015-05-19,22.18,27.51,21.92,7.53,,7.51,8.25,,13.059999999999999,
2015-05-20,22.18,27.775,22.23,7.53,,7.51,8.25,,13.059999999999999,
2015-05-21,22.18,27.775,21.62,7.53,,7.51,8.25,,13.059999999999999,
2015-05-22,24.33,27.775,21.62,7.53,,7.51,8.25,,13.059999999999999,
2015-05-23,24.33,27.775,21.71,7.53,,7.51,8.25,,13.059999999999999,
2015-05-24,24.33,27.775,21.71,7.53,,7.51,8.25,,13.059999999999999,
2015-05-25,24.33,27.775,21.71,7.53,,7.51,8.25,,13.059999999999999,
2015-05-26,24.33,27.775,21.71,7.53,,7.51,8.25,,13.059999999999999,
2015-05-27,24.33,27.775,21.71,7.53,,7.51,8.25,,13.059999999999999,
2015-05-28,24.335,27.775,21.71,7.53,,7.51,8.25,,13.059999999999999,
2015-05-29,24.335,27.775,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-05-30,24.335,27.775,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-05-31,24.335,27.25,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-01,24.34,28.045,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-02,24.34,27.77,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-03,24.34,27.19,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-04,24.34,27.18,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-05,24.34,27.18,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-06,24.34,26.85,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-07,24.34,26.85,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-08,24.34,26.85,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-09,24.34,26.85,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-10,24.34,26.8,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-11,24.34,26.8,21.71,7.25,,7.51,8.25,,13.059999999999999,
2015-06-12,24.34,24.74,22.06,7.25,,7.51,8.25,,13.059999999999999,
2015-06-13,24.34,24.74,22.06,7.25,,7.51,8.25,,13.059999999999999,
2015-06-14,19.45,24.74,21.825000000000003,7.25,,7.51,8.25,,13.059999999999999,
2015-06-15,19.45,24.74,21.825000000000003,7.25,,7.51,8.25,,13.059999999999999,
2015-06-16,19.45,22.21,21.825000000000003,7.25,,7.51,8.25,,13.059999999999999,
2015-06-17,19.45,22.21,21.825000000000003,7.25,,7.51,8.25,,13.059999999999999,
2015-06-18,19.45,22.21,21.63,7.25,,7.51,8.25,,13.059999999999999,
2015-06-19,19.45,22.21,22.035,7.25,,7.51,8.25,,13.059999999999999,
2015-06-20,22.19,22.21,22.06,7.25,,7.51,8.25,,13.059999999999999,
2015-06-21,22.19,22.21,21.42,7.25,,7.51,8.25,,13.059999999999999,
2015-06-22,22.19,27.03,21.42,7.25,,7.51,8.25,,13.059999999999999,
2015-06-23,22.19,27.03,22.17,7.25,,7.51,8.25,,13.059999999999999,
2015-06-24,22.19,27.03,21.884999999999998,7.25,,7.51,8.25,,13.059999999999999,
2015-06-25,22.19,27.03,22.99,7.25,,7.51,8.25,,13.059999999999999,
2015-06-26,22.19,27.03,21.82,7.25,,7.51,8.25,,13.059999999999999,
2015-06-27,22.19,27.03,21.82,7.25,,7.51,8.25,,13.059999999999999,
2015-06-28,22.19,28.63,22.805,7.25,,7.51,8.25,,13.059999999999999,
2015-06-29,22.19,28.63,22.805,7.25,,7.51,8.25,,13.059999999999999,
2015-06-30,22.19,28.63,23.48,7.25,,7.51,8.25,,13.059999999999999,
2015-07-01,22.19,28.63,23.48,7.25,,7.51,8.25,,13.059999999999999,
2015-07-02,22.19,28.63,24.16,7.25,,7.51,8.25,,13.059999999999999,
2015-07-03,22.19,28.63,21.94,7.25,,7.51,8.25,,13.059999999999999,
2015-07-04,22.19,28.63,21.62,7.25,,7.51,8.25,,13.059999999999999,
2015-07-05,22.19,28.63,21.62,7.25,,7.51,8.25,,13.059999999999999,
2015-07-06,22.19,28.63,21.636666666666667,7.25,,7.51,8.25,,13.37,
2015-07-07,22.19,28.63,21.636666666666667,7.25,,7.51,8.25,,12.556000000000001,
2015-07-08,22.19,28.63,21.62,7.25,,7.51,8.25,,11.594000000000001,
2015-07-09,22.19,28.63,21.615000000000002,7.25,,7.51,8.25,,11.0725,
2015-07-10,22.19,28.63,21.615000000000002,7.25,,7.51,8.25,,11.0725,
2015-07-11,22.19,28.63,21.615000000000002,7.25,,7.51,8.25,,11.0725,
2015-07-12,22.19,28.63,21.615000000000002,7.25,,7.51,8.25,,11.0725,
2015-07-13,22.19,28.63,21.615000000000002,7.25,,7.51,8.25,,11.0725,
2015-07-14,22.19,28.63,21.615000000000002,7.25,,7.51,8.19,,11.0725,
2015-07-15,22.19,28.63,21.615000000000002,7.25,,7.51,8.19,,11.0725,
2015-07-16,22.19,28.63,21.615000000000002,7.25,,7.51,8.19,,11.0725,
2015-07-17,22.19,28.63,21.615000000000002,7.25,,7.51,8.19,,11.0725,
2015-07-18,22.19,28.63,21.615000000000002,7.25,,7.51,8.19,,11.0725,
2015-07-19,22.19,28.63,19.67,7.24,,7.51,8.25,,11.0725,
2015-07-20,22.19,25.22,21.62,7.220000000000001,,7.51,8.25,,11.0725,
2015-07-21,22.19,25.22,21.62,7.220000000000001,,7.51,8.25,,11.0725,
2015-07-22,22.19,25.22,21.62,7.220000000000001,,7.45,8.25,,11.0725,
2015-07-23,22.19,25.22,21.62,7.220000000000001,,7.45,8.25,,11.0725,
2015-07-24,22.19,22.59,21.62,7.220000000000001,,7.45,8.25,,11.0725,
2015-07-25,21.52,22.59,21.62,7.220000000000001,,7.23,8.25,,11.0725,
2015-07-26,22.19,22.59,21.62,7.220000000000001,,7.23,8.25,,11.0725,
2015-07-27,22.19,22.59,21.62,7.220000000000001,,7.23,8.25,,11.0725,
2015-07-28,22.19,22.59,21.62,7.25,,7.23,8.25,,11.0725,
2015-07-29,22.19,24.865000000000002,21.62,7.25,,7.23,8.25,,11.0725,
2015-07-30,22.19,24.865000000000002,21.62,7.25,,7.33,8.25,,11.0725,
2015-07-31,22.19,24.865000000000002,21.62,7.25,,7.33,8.25,,11.0725,
2015-08-01,22.19,24.865000000000002,21.62,7.25,,7.33,8.25,,11.0725,
2015-08-02,22.19,24.865000000000002,21.62,7.25,,7.33,8.25,,11.0725,
2015-08-03,22.19,24.865000000000002,21.62,7.25,,7.33,8.25,,10.49,
2015-08-04,22.19,24.865000000000002,21.62,7.25,,7.46,8.25,,10.49,
2015-08-05,22.19,24.865000000000002,21.62,7.25,,7.46,8.25,,10.49,
2015-08-06,22.19,24.865000000000002,21.62,7.25,,7.46,8.25,,10.49,
2015-08-07,22.19,24.865000000000002,21.62,7.25,,7.46,8.25,,10.49,
2015-08-08,22.19,24.865000000000002,21.62,7.25,,7.46,8.25,,11.65,
2015-08-09,22.19,24.865000000000002,21.62,7.25,,7.46,8.25,,11.65,
2015-08-10,22.19,24.865000000000002,21.62,7.25,,7.46,8.25,,11.65,
2015-08-11,22.19,24.865000000000002,21.62,7.25,,7.46,8.25,,11.65,
2015-08-12,22.19,27.19,21.62,7.25,,7.39,8.25,,11.65,
2015-08-13,22.19,27.0,21.62,7.25,,7.39,8.25,,11.65,
2015-08-14,22.19,27.0,21.62,7.25,,7.51,8.25,,11.65,
2015-08-15,22.19,27.0,21.62,7.25,,7.51,8.25,,11.65,
2015-08-16,22.19,27.19,21.62,7.25,,7.51,8.25,,11.93,
2015-08-17,22.19,27.0,21.62,7.25,,7.51,8.25,,11.93,
2015-08-18,22.19,27.19,21.4,6.99,,7.51,8.19,,11.93,
2015-08-19,22.19,27.99,21.4,6.99,,7.51,8.19,,11.93,
2015-08-20,21.97,27.99,21.41,6.99,,7.39,8.03,,11.93,
2015-08-21,21.97,27.79,21.41,6.99,,7.39,8.03,,11.93,
2015-08-22,21.95,27.79,21.41,6.99,,7.39,8.03,,11.93,
2015-08-23,21.95,28.2,21.41,6.99,,7.39,8.03,,11.93,
2015-08-24,21.95,27.79,21.41,6.99,,7.39,8.03,,11.93,
2015-08-25,21.95,27.79,21.41,6.99,,7.39,8.03,,11.93,
2015-08-26,21.95,27.79,21.41,6.99,,7.39,8.03,,11.93,
2015-08-27,21.95,27.79,21.41,6.99,,7.39,8.03,,11.93,
2015-08-28,21.95,27.79,21.41,6.99,,7.39,7.98,,11.93,
2015-08-29,21.95,27.79,21.41,6.99,,7.39,7.98,,11.93,
2015-08-30,18.95,26.666666666666668,21.41,6.99,,7.39,7.98,,11.93,
2015-08-31,18.95,26.37,21.41,6.99,,7.39,8.01,,11.93,
2015-09-01,18.95,26.37,21.41,6.99,,7.39,8.01,,11.93,
2015-09-02,18.95,26.37,21.41,6.99,,7.39,8.01,,11.93,
2015-09-03,18.95,26.37,21.41,7.03,,7.39,8.01,,11.93,
2015-09-04,18.95,26.37,21.41,7.03,,7.29,8.01,,11.93,
2015-09-05,18.95,26.58,21.41,6.99,,7.29,8.01,,11.93,
2015-09-06,18.95,27.05,21.41,6.99,,7.29,7.98,,11.93,
2015-09-07,18.95,26.58,21.41,6.99,,7.29,7.99,,11.93,
2015-09-08,18.95,26.58,21.41,6.99,,7.29,7.99,,11.93,
2015-09-09,18.95,26.37,21.41,6.99,,7.29,7.99,,11.93,
2015-09-10,18.95,26.37,21.41,6.99,,7.29,7.99,,11.93,
2015-09-11,18.95,26.78,21.41,6.99,,7.29,7.99,,11.93,
2015-09-12,18.95,26.78,21.41,6.99,,7.29,7.99,,11.93,
2015-09-13,21.97,26.78,21.41,6.99,,7.29,7.99,,11.93,
2015-09-14,21.97,26.78,21.41,7.18,,7.29,7.99,,11.93,
2015-09-15,21.97,26.58,21.41,7.18,,7.29,7.99,,11.93,
2015-09-16,21.97,26.58,21.41,7.18,,7.29,7.99,,11.93,
2015-09-17,21.97,26.78,21.41,7.18,,7.29,7.99,,11.93,
2015-09-18,21.97,26.78,21.41,7.18,,7.29,7.99,,11.93,
2015-09-19,21.97,26.37,21.41,7.18,,7.5,7.99,,11.93,
2015-09-20,21.97,26.37,21.41,7.18,,7.5,7.99,,11.93,
2015-09-21,21.97,26.37,21.41,7.21,,7.5,7.99,,11.93,
2015-09-22,21.97,26.37,20.34,7.21,,7.5,7.99,,11.93,
2015-09-23,21.97,26.37,19.71,7.21,,7.5,7.99,,11.93,
2015-09-24,21.97,26.37,19.71,7.21,,7.5,7.99,,11.93,
2015-09-25,21.97,26.37,19.73,7.23,,7.5,7.99,,11.93,
2015-09-26,21.97,26.37,19.73,7.23,,7.5,7.99,,11.93,
2015-09-27,21.97,26.37,19.73,7.23,,7.5,7.99,,11.93,
2015-09-28,21.97,26.37,20.535,7.23,,7.5,7.99,,11.93,
2015-09-29,21.97,26.58,20.535,7.23,,7.5,7.99,,11.93,
2015-09-30,21.97,26.58,20.395,7.23,,7.5,7.99,,11.93,
2015-10-01,21.97,26.78,21.36,7.23,,7.5,7.99,,11.9,
2015-10-02,21.97,26.475,19.92,7.23,,7.5,7.99,,11.875,
2015-10-03,21.97,26.475,20.21,7.23,,7.5,7.99,,11.86,
2015-10-04,21.97,26.475,20.21,7.23,,7.67,7.37,,11.86,
2015-10-05,21.97,27.89,20.58,7.23,,7.67,7.37,,11.86,
2015-10-06,21.97,27.89,20.21,7.23,,7.67,7.36,,11.86,
2015-10-07,21.97,27.99,20.21,7.23,,7.67,7.36,,11.86,
2015-10-08,21.97,27.79,20.21,7.25,,7.67,7.4,,11.86,
2015-10-09,21.32,27.8,19.73,7.25,,7.62,7.4,,11.86,
2015-10-10,21.32,27.79,19.950000000000003,7.25,,7.62,7.15,,11.86,
2015-10-11,20.87,27.8,19.950000000000003,7.25,,7.62,7.06,,11.86,
2015-10-12,20.77,27.8,19.950000000000003,7.25,,7.62,7.06,,11.86,
2015-10-13,20.77,27.79,19.72,7.25,,7.62,6.96,,11.86,
2015-10-14,20.47,27.79,19.72,7.25,,7.62,6.96,,11.86,
2015-10-15,20.47,27.8,18.98,7.25,,7.62,6.96,,11.86,
2015-10-16,20.47,27.8,19.532500000000002,7.25,,7.62,6.96,,11.86,
2015-10-17,20.47,27.8,19.23,7.25,,7.62,6.96,,11.86,
2015-10-18,20.47,27.8,19.08,7.25,,7.62,6.96,,11.86,
2015-10-19,20.07,27.795,19.08,7.25,,7.57,6.95,,11.86,
2015-10-20,20.07,27.79,19.01,7.25,,7.57,6.95,,11.86,
2015-10-21,20.07,28.2,19.015,7.25,,7.54,6.95,,11.86,
2015-10-22,20.07,28.2,19.015,7.25,,7.46,6.95,,11.86,
2015-10-23,19.87,28.2,19.015,7.25,,7.46,6.95,,11.86,
2015-10-24,19.87,23.61,19.015,7.25,,7.46,6.95,,11.86,
2015-10-25,19.87,23.61,19.015,7.25,,7.46,6.95,,11.86,
2015-10-26,19.67,23.61,19.015,7.25,,7.46,6.95,,11.86,
2015-10-27,19.67,23.61,19.015,7.25,,7.46,6.95,,11.86,
2015-10-28,19.67,23.61,19.015,7.25,,7.46,6.95,,11.86,
2015-10-29,19.47,22.68,19.015,7.27,,7.46,6.95,,11.86,
2015-10-30,19.47,22.68,19.015,7.27,,7.46,6.95,,11.86,
2015-10-31,19.37,22.68,19.015,7.27,,7.46,6.95,,11.86,
2015-11-01,19.37,22.68,19.015,7.27,,7.34,6.95,,11.86,
2015-11-02,20.82,22.69,19.015,7.27,,7.34,6.95,,11.86,
2015-11-03,20.82,22.68,19.015,7.27,,7.34,6.95,,11.86,
2015-11-04,20.62,22.68,19.015,7.27,,7.34,6.95,,11.86,
2015-11-05,20.62,22.68,19.015,7.27,,7.34,6.95,,11.86,
2015-11-06,20.62,22.68,19.015,7.27,,7.34,6.95,,11.86,
2015-11-07,20.52,22.68,19.015,7.27,,7.34,6.95,,11.86,
2015-11-08,20.52,22.68,19.015,7.27,,7.34,6.95,,11.86,
2015-11-09,20.52,22.68,18.28166666666667,7.27,,7.34,6.95,,11.86,
2015-11-10,20.52,22.68,18.55,8.92,,7.34,6.95,,11.86,
2015-11-11,20.32,22.68,18.428000000000004,8.92,,7.34,6.95,,11.86,
2015-11-12,20.22,22.68,18.46,8.92,,7.34,6.95,,11.86,
2015-11-13,20.22,22.68,18.29571428571429,8.2,,7.34,6.95,,11.86,
2015-11-14,20.22,22.68,18.771428571428576,8.2,,7.34,6.95,,11.86,
2015-11-15,21.97,22.68,18.075000000000003,8.2,,7.34,5.99,,11.86,
2015-11-16,21.97,22.68,19.986666666666668,8.2,,7.34,5.99,,11.86,
2015-11-17,21.97,22.68,19.72,8.2,,7.34,5.99,,13.178000000000003,
2015-11-18,21.97,22.68,19.72,8.2,,7.34,6.95,,13.157894736842104,
2015-11-19,21.97,22.68,19.71,8.2,,7.34,6.95,,13.135789473684211,
2015-11-20,21.97,22.68,19.71,8.2,,7.34,6.95,,12.805238095238094,
2015-11-21,21.97,22.68,19.71,7.44,,7.34,6.81,,12.616666666666665,
2015-11-22,21.97,22.68,19.71,7.44,,7.34,6.81,,12.616666666666665,
2015-11-23,21.97,22.68,19.71,7.44,,7.36,6.7,,12.616666666666665,
2015-11-24,21.97,22.68,19.71,7.44,,7.36,6.7,,12.616666666666665,
2015-11-25,21.97,22.68,19.71,7.44,,7.36,6.7,,12.616666666666665,
2015-11-26,21.97,22.68,19.71,7.44,,7.36,6.7,,12.616666666666665,
2015-11-27,21.97,22.68,20.015,7.44,,7.36,6.7,,11.344999999999999,
2015-11-28,21.97,20.41,20.015,7.44,,7.36,6.7,,11.79,
2015-11-29,21.97,20.41,20.015,7.44,,7.36,6.7,,11.79,
2015-11-30,21.97,20.41,20.015,7.44,,7.36,6.56,,11.79,
2015-12-01,21.97,20.41,20.015,7.44,,7.36,6.56,,11.79,
2015-12-02,21.97,20.41,20.015,7.46,,7.36,6.56,,11.79,
2015-12-03,21.97,20.41,20.015,7.46,,7.36,6.56,,11.79,
2015-12-04,21.97,20.41,22.97,7.46,,7.36,6.56,,11.79,
2015-12-05,21.97,20.41,20.200000000000003,7.5,,7.36,6.56,,11.79,
2015-12-06,21.97,20.41,20.200000000000003,7.5,,7.36,6.56,,11.79,
2015-12-07,21.97,20.41,19.73,7.5,,7.36,6.56,,11.79,
2015-12-08,21.97,20.41,19.71,7.5,,7.36,6.56,,11.93,
2015-12-09,21.97,20.41,19.71,7.5,,7.36,6.57,,11.93,
2015-12-10,19.79,20.41,19.71,7.5,,7.36,6.57,,11.93,
2015-12-11,19.79,20.41,19.71,7.5,,7.36,6.57,,11.93,
2015-12-12,17.59,20.41,19.71,7.5,,7.36,6.57,,11.93,
2015-12-13,17.59,20.41,19.71,7.5,,7.3,6.57,,11.93,
2015-12-14,17.59,20.41,19.71,7.5,,7.3,6.57,,11.93,
2015-12-15,17.59,20.41,19.71,7.5,,7.3,6.57,,11.93,
2015-12-16,20.72,20.41,21.34,7.5,,7.3,6.57,,11.93,
2015-12-17,20.72,20.41,21.34,7.5,,7.3,6.57,,11.93,
2015-12-18,20.72,20.41,21.34,7.5,,7.3,6.48,,11.93,
2015-12-19,21.97,20.41,21.34,7.5,,7.3,6.48,,11.93,
2015-12-20,21.97,20.41,21.35,7.5,,7.3,6.48,,11.93,
2015-12-21,21.97,20.41,19.73,7.5,,7.3,6.48,,11.93,
2015-12-22,21.97,20.41,20.765,7.5,,7.3,6.48,,11.93,
2015-12-23,21.97,20.41,20.22,7.5,,7.3,6.48,,11.93,
2015-12-24,21.97,20.41,21.35,7.5,,7.3,6.48,,11.93,
2015-12-25,21.97,20.41,21.35,7.5,,7.3,6.48,,11.93,
2015-12-26,21.97,20.41,19.71,7.5,,7.3,6.48,,11.93,
2015-12-27,21.97,20.41,19.71,7.5,,7.3,6.48,,11.93,
2015-12-28,21.97,20.41,19.73,7.5,,7.3,6.48,,11.93,
2015-12-29,21.97,20.41,19.73,7.5,,7.3,6.48,,11.93,
2015-12-30,21.97,20.41,19.71,7.5,,7.3,6.48,,11.93,
2015-12-31,21.97,20.41,19.71,7.5,,7.1,6.48,,11.93,
2016-01-01,21.97,20.41,19.71,7.5,,7.1,6.48,,11.93,
2016-01-02,21.97,21.383333333333336,19.71,7.5,,7.1,6.48,,11.93,
2016-01-03,21.97,21.383333333333336,19.71,7.5,,7.1,6.48,,11.93,
2016-01-04,21.97,21.383333333333336,21.896666666666665,7.5,,7.1,6.48,,11.93,
2016-01-05,21.97,29.54,22.99,7.5,,7.1,6.48,,11.93,
2016-01-06,21.97,32.86,22.99,7.5,,7.1,6.48,,12.54,
2016-01-07,21.97,26.76,22.97,7.5,,7.1,6.48,,12.54,
2016-01-08,21.97,26.76,22.205,7.5,,7.1,6.48,,12.54,
2016-01-09,21.97,28.16,22.205,7.5,,7.1,6.48,,12.54,
2016-01-10,21.97,28.16,22.979999999999997,7.5,,7.1,6.48,,12.54,
2016-01-11,21.97,29.74,22.97,7.5,,7.1,6.48,,12.54,
2016-01-12,21.97,28.16,22.97,7.5,,7.1,6.48,,12.54,
2016-01-13,21.97,28.16,22.97,7.5,,7.1,6.48,,12.54,
2016-01-14,21.97,26.67,22.97,7.5,,7.1,6.48,,12.54,
2016-01-15,21.97,28.63,20.21,7.5,,7.1,6.48,,12.54,
2016-01-16,21.97,27.25,19.71,7.5,,7.1,6.48,,12.54,
2016-01-17,21.02,28.78,19.71,7.46,,7.1,6.48,,12.54,
2016-01-18,21.02,28.78,19.71,7.46,,7.1,6.48,,12.54,
2016-01-19,17.0,27.34,21.143333333333334,7.46,,7.1,6.48,,12.54,
2016-01-20,17.0,27.34,21.143333333333334,7.46,,7.1,6.48,,12.54,
2016-01-21,21.97,27.34,19.69,7.46,,7.1,6.48,,12.54,
2016-01-22,21.97,24.21,19.69,7.46,,7.1,6.48,,12.54,
2016-01-23,21.52,24.21,19.73,7.46,,7.1,6.48,,12.54,
2016-01-24,21.52,28.27,21.876666666666665,7.46,,7.1,6.48,,12.54,
2016-01-25,21.52,25.92,21.876666666666665,7.46,,7.1,6.48,,12.54,
2016-01-26,21.47,25.92,21.876666666666665,7.46,,7.1,6.48,,12.54,
2016-01-27,21.47,25.92,22.72,7.46,,7.1,6.48,,12.5,
2016-01-28,21.4,20.5,22.72,7.46,,7.1,6.48,,12.5,
2016-01-29,21.4,20.01,19.71,7.46,,7.1,6.48,,12.5,
2016-01-30,21.4,20.01,21.01666666666667,7.46,,7.1,6.48,,12.5,
2016-01-31,21.4,29.37,22.97,7.46,,7.1,5.99,,12.32,
2016-02-01,21.4,28.16,22.97,7.46,,7.1,5.99,,12.49,
2016-02-02,21.4,28.16,21.42,7.46,,7.1,6.35,,12.49,
2016-02-03,21.4,29.58,21.42,7.46,,7.1,6.35,,12.49,
2016-02-04,21.4,27.16,21.42,7.46,,6.1,6.35,,12.49,
2016-02-05,21.4,31.93,21.42,6.99,,6.1,5.99,,12.49,
2016-02-06,21.4,31.93,21.42,6.99,,6.1,5.99,,12.49,
2016-02-07,19.99,31.93,21.42,6.99,,6.1,5.99,,12.49,
2016-02-08,19.99,31.93,21.4,6.99,,6.1,5.99,,12.969999999999999,
2016-02-09,19.99,31.93,21.4,6.99,,6.1,5.99,,12.969999999999999,
2016-02-10,19.99,31.93,21.42,6.99,,6.1,5.99,,12.969999999999999,
2016-02-11,20.01,31.93,21.42,7.47,,6.1,5.99,,12.969999999999999,
2016-02-12,20.01,27.16,21.42,7.47,,7.1,5.99,,12.969999999999999,
2016-02-13,20.01,31.41,21.42,8.64,,7.1,6.62,,12.969999999999999,
2016-02-14,20.01,29.58,21.42,8.64,,7.1,6.66,,12.969999999999999,
2016-02-15,21.4,27.16,21.42,8.64,,7.1,6.66,,12.969999999999999,
2016-02-16,21.4,27.16,21.42,8.64,,7.1,6.59,,12.969999999999999,
2016-02-17,21.4,27.16,21.42,8.74,,7.1,6.59,,12.969999999999999,
2016-02-18,21.4,27.16,21.42,8.74,,7.1,6.59,,12.969999999999999,
2016-02-19,24.93,26.91,21.42,8.74,,7.1,6.59,,12.969999999999999,
2016-02-20,24.93,22.755000000000003,21.42,8.74,,7.1,6.59,,12.969999999999999,
2016-02-21,24.93,22.755000000000003,21.42,8.74,,7.1,6.61,,12.969999999999999,
2016-02-22,24.93,22.755000000000003,21.4,8.74,,7.1,6.61,,12.969999999999999,
2016-02-23,24.93,22.755000000000003,21.4,8.74,,7.1,6.61,,12.969999999999999,
2016-02-24,24.93,22.755000000000003,21.4,8.74,,7.1,6.62,,12.969999999999999,
2016-02-25,24.93,22.755000000000003,21.4,8.74,,7.1,6.62,,12.969999999999999,
2016-02-26,24.93,22.65,21.4,8.74,,7.1,6.62,,12.969999999999999,
2016-02-27,24.93,22.66,21.4,8.74,,7.1,6.62,,12.969999999999999,
2016-02-28,24.93,22.66,21.4,8.74,,7.1,6.62,,12.969999999999999,
2016-02-29,24.93,22.66,21.4,8.74,,7.18,6.53,,12.969999999999999,
2016-03-01,23.43,22.66,21.42,8.74,,7.18,6.53,,12.969999999999999,
2016-03-02,23.43,22.67,21.42,8.74,,7.89,6.53,,12.969999999999999,
2016-03-03,24.93,22.67,21.42,8.74,,7.89,6.53,,12.969999999999999,
2016-03-04,24.93,22.67,21.42,8.74,,7.89,6.53,,12.969999999999999,
2016-03-05,24.91,22.67,21.42,8.74,,7.89,6.53,,12.969999999999999,
2016-03-06,24.91,22.67,21.42,8.74,,7.89,6.53,,12.969999999999999,
2016-03-07,24.93,22.67,21.42,8.74,,7.77,6.53,,12.969999999999999,
2016-03-08,24.93,22.67,21.42,8.74,,7.77,6.53,,12.969999999999999,
2016-03-09,24.93,22.67,21.4,8.74,,7.76,6.53,,12.969999999999999,
2016-03-10,24.79,22.67,21.4,8.74,,7.76,6.53,,12.969999999999999,
2016-03-11,24.79,22.67,21.4,8.74,,7.76,6.53,,12.969999999999999,
