date,B00006IAVC,B001GEZEAK,B00B5I4BYM,B00B5I4ECQ,B00B5I4HU0,B00B5I4JSA,B00BFFGJ6S,B00EZMPD4W,B013EW28WS,B01CRONSGY
2013-02-12,,,28.52,47.63,,,,,,
2013-02-13,,,30.0,51.0,,,,,,
2013-02-14,,,30.0,51.0,,,,,,
2013-02-15,,,30.0,51.0,,,,,,
2013-02-16,,,30.0,51.0,,,,,,
2013-02-17,,,30.0,51.0,,,,,,
2013-02-18,,,30.0,51.0,,,,,,
2013-02-19,,,30.0,51.0,,,,,,
2013-02-20,,,30.0,51.0,,,,,,
2013-02-21,,,30.0,51.0,,,,,,
2013-02-22,,,30.0,51.0,,,,,,
2013-02-23,,,30.0,51.0,,,,,,
2013-02-24,,,30.0,51.0,,,,,,
2013-02-25,,,30.0,51.0,,,,,,
2013-02-26,,,30.0,51.0,,,,,,
2013-02-27,,,30.0,51.0,,,,,,
2013-02-28,,,30.0,51.0,,,,,,
2013-03-01,,,30.0,51.0,,,,,,
2013-03-02,,,30.0,51.0,,,,,,
2013-03-03,,,30.0,51.0,,,,,,
2013-03-04,,,30.0,51.0,,,,,,
2013-03-05,,,30.0,51.0,,,,,,
2013-03-06,,,30.0,51.0,,,,,,
2013-03-07,,,30.0,51.0,,,,,,
2013-03-08,,,30.0,51.0,,,,,,
2013-03-09,,,30.0,51.0,,,,,,
2013-03-10,,,30.0,51.0,,,,,,
2013-03-11,,,30.0,51.0,,,,,,
2013-03-12,,,30.0,51.0,,,,,,
2013-03-13,,,30.0,51.0,,,,,,
2013-03-14,,,30.0,51.0,,,,,,
2013-03-15,,,30.0,51.0,,,,,,
2013-03-16,,,30.0,51.0,,,,,,
2013-03-17,,,30.0,51.0,,,,,,
2013-03-18,,,30.0,51.0,,48.0,,,,
2013-03-19,,,30.0,51.0,,48.0,,,,
2013-03-20,,,30.0,51.0,,48.0,,,,
2013-03-21,,,30.0,51.0,,48.0,,,,
2013-03-22,,,30.0,51.0,,48.0,,,,
2013-03-23,,,30.0,51.0,,48.0,,,,
2013-03-24,,,30.0,51.0,,48.0,,,,
2013-03-25,,,30.0,51.0,,48.0,,,,
2013-03-26,,,30.0,51.0,,48.0,,,,
2013-03-27,,,30.0,51.0,,48.0,,,,
2013-03-28,,,30.0,51.0,,48.0,,,,
2013-03-29,,,30.0,51.0,,48.0,,,,
2013-03-30,,,30.0,51.0,,48.0,,,,
2013-03-31,,,30.0,51.0,,48.0,,,,
2013-04-01,,,30.0,51.0,,48.0,,,,
2013-04-02,,,30.0,51.0,,48.0,,,,
2013-04-03,,,30.0,51.0,,48.0,,,,
2013-04-04,,,30.0,51.0,,48.0,,,,
2013-04-05,,,30.0,51.0,,48.0,,,,
2013-04-06,,,30.0,51.0,,48.0,,,,
2013-04-07,,,30.0,51.0,,48.0,,,,
2013-04-08,,,30.0,51.0,,48.0,,,,
2013-04-09,,,30.0,51.0,,48.0,,,,
2013-04-10,,,30.0,51.0,,48.0,,,,
2013-04-11,,,30.0,51.0,,48.0,,,,
2013-04-12,,,30.0,51.0,,48.0,,,,
2013-04-13,,,30.0,51.0,,48.0,,,,
2013-04-14,,,30.0,51.0,,48.0,,,,
2013-04-15,,,30.0,51.0,,48.0,,,,
2013-04-16,,,30.0,51.0,,48.0,,,,
2013-04-17,,,30.0,51.0,,48.0,,,,
2013-04-18,,,30.0,51.0,,48.0,,,,
2013-04-19,,,30.0,51.0,,48.0,,,,
2013-04-20,,,30.0,51.0,,48.0,,,,
2013-04-21,,,30.0,51.0,,48.0,,,,
2013-04-22,,,30.0,51.0,,48.0,,,,
2013-04-23,,,30.0,51.0,,48.0,,,,
2013-04-24,,,30.0,51.0,,48.0,,,,
2013-04-25,,,30.0,51.0,,48.0,,,,
2013-04-26,,,30.0,51.0,,48.0,,,,
2013-04-27,,,30.0,51.0,,48.0,,,,
2013-04-28,,,30.0,51.0,,48.0,,,,
2013-04-29,,,30.0,51.0,,48.0,,,,
2013-04-30,,,30.0,51.0,,48.0,,,,
2013-05-01,,,30.0,51.0,,48.0,,,,
2013-05-02,,,30.0,51.0,,48.0,,,,
2013-05-03,,,30.0,51.0,,48.0,,,,
2013-05-04,,,30.0,51.0,,48.0,,,,
2013-05-05,,,30.0,51.0,,48.0,,,,
2013-05-06,,,30.0,51.0,,48.0,,,,
2013-05-07,,,30.0,51.0,,48.0,,,,
2013-05-08,,,30.0,51.0,,48.0,,,,
2013-05-09,,,30.0,51.0,,48.0,,,,
2013-05-10,,,30.0,51.0,,48.0,,,,
2013-05-11,,,30.0,44.34,,48.0,,,,
2013-05-12,,,30.0,45.88,,48.0,,,,
2013-05-13,,,30.0,45.88,,48.0,,,,
2013-05-14,,,30.0,45.88,,48.0,,,,
2013-05-15,,,30.0,45.88,,48.0,,,,
2013-05-16,,,30.0,45.88,,48.0,,,,
2013-05-17,,,30.0,45.88,,48.0,,,,
2013-05-18,,,30.0,45.88,,48.0,,,,
2013-05-19,,,30.0,45.88,,48.0,,,,
2013-05-20,,,30.0,45.88,,48.0,,,,
2013-05-21,,,30.0,45.88,,48.0,,,,
2013-05-22,,,30.0,45.88,,48.0,,,,
2013-05-23,,,30.0,45.88,,48.0,,,,
2013-05-24,,,30.0,45.88,,48.0,,,,
2013-05-25,,,30.0,45.88,,48.0,,,,
2013-05-26,,,30.0,45.88,,48.0,,,,
2013-05-27,,,30.0,45.88,,48.0,,,,
2013-05-28,,,30.0,45.88,,48.0,,,,
2013-05-29,,,30.0,45.88,,48.0,,,,
2013-05-30,,,30.0,45.88,,48.0,,,,
2013-05-31,,,30.0,45.88,,48.0,,,,
2013-06-01,,,30.0,45.88,,48.0,,,,
2013-06-02,,,30.0,45.88,,48.0,,,,
2013-06-03,,,30.0,45.88,,48.0,,,,
2013-06-04,,,30.0,45.88,,48.0,,,,
2013-06-05,,,30.0,45.88,,48.0,,,,
2013-06-06,,,30.0,45.88,,48.0,,,,
2013-06-07,,,30.0,45.88,,48.0,,,,
2013-06-08,,,30.0,45.88,,48.0,,,,
2013-06-09,,,30.0,45.88,,48.0,,,,
2013-06-10,,,30.0,45.88,,48.0,,,,
2013-06-11,,,30.0,45.88,,39.24,,,,
2013-06-12,,,30.0,45.88,,39.24,,,,
2013-06-13,,,30.0,45.88,,39.24,,,,
2013-06-14,,,30.0,45.88,,39.24,,,,
2013-06-15,,,30.0,45.88,,39.24,,,,
2013-06-16,,,30.0,45.88,,39.24,,,,
2013-06-17,,,30.0,45.88,,39.24,,,,
2013-06-18,,,30.0,45.88,,48.0,,,,
2013-06-19,,,30.0,45.88,,48.0,,,,
2013-06-20,,,30.0,45.88,,48.0,,,,
2013-06-21,,,30.0,45.88,,48.0,,,,
2013-06-22,,,30.0,45.88,,48.0,,,,
2013-06-23,,,30.0,45.88,,48.0,,,,
2013-06-24,,,30.0,45.88,,48.0,,,,
2013-06-25,,,30.0,45.88,,48.0,,,,
2013-06-26,,,30.0,45.88,,48.0,,,,
2013-06-27,,,30.0,45.88,,48.0,,,,
2013-06-28,,,30.0,45.88,,48.0,,,,
2013-06-29,,,30.0,45.88,,48.0,,,,
2013-06-30,,,30.0,45.88,,48.0,,,,
2013-07-01,,,30.0,45.88,,48.0,,,,
2013-07-02,,,30.0,45.88,,48.0,,,,
2013-07-03,,,30.0,45.88,,48.0,,,,
2013-07-04,,,30.0,45.88,,48.0,,,,
2013-07-05,,,30.0,45.88,,48.0,,,,
2013-07-06,,,30.0,45.88,,48.0,,,,
2013-07-07,,,30.0,45.88,,48.0,,,,
2013-07-08,,,30.0,45.88,,48.0,,,,
2013-07-09,,,30.0,45.88,,48.0,,,,
2013-07-10,,,30.0,45.88,,48.0,,,,
2013-07-11,,,30.0,45.88,,48.0,,,,
2013-07-12,,,30.0,45.88,,48.0,,,,
2013-07-13,,,30.0,45.88,,48.0,,,,
2013-07-14,,,30.0,45.88,,48.0,,,,
2013-07-15,,,30.0,45.88,,48.0,,,,
2013-07-16,,,30.0,45.88,,48.0,,,,
2013-07-17,,,30.0,45.88,,48.0,,,,
2013-07-18,,,30.0,45.88,,48.0,,,,
2013-07-19,,,30.0,45.88,,48.0,,,,
2013-07-20,,,30.0,45.88,,48.0,,,,
2013-07-21,,,30.0,45.88,,48.0,,,,
2013-07-22,,,30.0,45.88,,48.0,,,,
2013-07-23,,,30.0,45.88,,48.0,,,,
2013-07-24,,,30.0,45.88,,48.0,,,,
2013-07-25,,,30.0,45.88,,48.0,,,,
2013-07-26,,,30.0,45.88,,48.0,,,,
2013-07-27,,,30.0,45.88,,48.0,,,,
2013-07-28,,,30.0,45.88,,48.0,,,,
2013-07-29,,,30.0,45.88,,48.0,,,,
2013-07-30,,,30.0,45.88,,48.0,,,,
2013-07-31,,,30.0,45.88,,48.0,,,,
2013-08-01,,,30.0,45.88,,48.0,,,,
2013-08-02,,,30.0,45.88,,48.0,,,,
2013-08-03,,,30.0,45.88,,48.0,,,,
2013-08-04,,,30.0,45.88,,48.0,,,,
2013-08-05,,,30.0,45.88,,48.0,,,,
2013-08-06,,,30.0,45.88,,48.0,,,,
2013-08-07,,,30.0,45.88,,48.0,,,,
2013-08-08,,,30.0,45.88,,48.0,,,,
2013-08-09,,,30.0,45.88,,48.0,,,,
2013-08-10,,,30.0,45.88,,48.0,,,,
2013-08-11,,,30.0,45.88,,48.0,,,,
2013-08-12,,,30.0,45.88,,48.0,,,,
2013-08-13,,,30.0,45.88,,48.0,,,,
2013-08-14,,,30.0,45.88,,48.0,,,,
2013-08-15,,,30.0,45.88,,48.0,,,,
2013-08-16,,,30.0,45.88,,48.0,,,,
2013-08-17,,,30.0,45.88,,48.0,,,,
2013-08-18,,,30.0,45.88,,48.0,,,,
2013-08-19,,,30.0,45.88,,48.0,,,,
2013-08-20,,,30.0,45.88,,48.0,,,,
2013-08-21,,,30.0,45.88,,48.0,,,,
2013-08-22,,,30.0,45.88,,48.0,,,,
2013-08-23,,,30.0,45.88,,48.0,,,,
2013-08-24,,,30.0,45.88,,48.0,,,,
2013-08-25,,,30.0,45.88,,48.0,,,,
2013-08-26,,,30.0,45.88,,48.0,,,,
2013-08-27,,,30.0,45.88,,48.0,,,,
2013-08-28,,,30.0,45.88,,48.0,,,,
2013-08-29,,,30.0,45.88,,48.0,,,,
2013-08-30,,,30.0,45.88,,48.0,,,,
2013-08-31,,,30.0,45.88,,48.0,,,,
2013-09-01,,,30.0,45.88,,48.0,,,,
2013-09-02,,,30.0,45.88,,48.0,,,,
2013-09-03,,,30.0,45.88,,48.0,,,,
2013-09-04,,,30.0,45.88,,48.0,,,,
2013-09-05,,,30.0,45.88,,48.0,,,,
2013-09-06,,,30.0,45.88,,48.0,,,,
2013-09-07,,,30.0,45.88,,48.0,,,,
2013-09-08,,,30.0,45.88,,48.0,,,,
2013-09-09,,,30.0,46.68,,48.0,,,,
2013-09-10,,,30.0,46.68,,48.0,,,,
2013-09-11,,,30.0,46.68,,48.0,,,,
2013-09-12,,,30.0,46.68,,48.0,,,,
2013-09-13,,,30.0,46.68,,48.0,,,,
2013-09-14,,,30.0,46.68,,48.0,,,,
2013-09-15,,,30.0,46.68,,48.0,,,,
2013-09-16,,,30.0,46.68,,48.0,,,,
2013-09-17,,,30.0,46.68,,48.0,,,,
2013-09-18,,,30.0,46.68,,48.0,,,,
2013-09-19,,,30.0,46.68,,48.0,,,,
2013-09-20,,,30.0,46.68,,48.0,,,,
2013-09-21,,,30.0,46.68,,48.0,,,,
2013-09-22,,,30.0,46.68,,48.0,,,,
2013-09-23,,,30.0,46.68,,48.0,,,,
2013-09-24,,,30.0,46.68,,48.0,,,,
2013-09-25,,,30.0,46.68,,48.0,,,,
2013-09-26,,,30.0,46.68,,48.0,,,,
2013-09-27,,,30.0,46.68,,48.0,,,,
2013-09-28,,,30.0,46.68,,48.0,,,,
2013-09-29,,,30.0,46.68,,48.0,,,,
2013-09-30,,,30.0,46.68,,48.0,,,,
2013-10-01,,,30.0,46.68,,48.0,,,,
2013-10-02,,,30.0,46.68,,48.0,,,,
2013-10-03,,,30.0,46.68,,48.0,,,,
2013-10-04,,,30.0,46.68,,48.0,,,,
2013-10-05,,,30.0,46.68,,48.0,,,,
2013-10-06,,,30.0,46.68,,48.0,,,,
2013-10-07,,,30.0,46.68,,48.0,,,,
2013-10-08,,,30.0,46.68,,48.0,,,,
2013-10-09,,,30.0,46.68,,48.0,,,,
2013-10-10,,,30.0,46.68,,48.0,,,,
2013-10-11,,,29.66,46.68,,48.0,,,,
2013-10-12,,,29.66,47.13,,48.0,,,,
2013-10-13,,,29.66,47.13,,48.0,,,,
2013-10-14,,,29.66,47.13,,48.0,,,,
2013-10-15,,,29.66,47.13,,48.0,,,,
2013-10-16,,,29.66,47.13,,48.0,,,,
2013-10-17,,,29.66,47.13,,48.0,,,,
2013-10-18,,,29.66,47.13,,48.0,,,,
2013-10-19,,,29.66,47.13,,48.0,,,,
2013-10-20,,,29.66,47.13,,48.0,,,,
2013-10-21,,,29.66,47.13,,48.0,,,,
2013-10-22,,,29.66,47.13,,48.0,,,,
2013-10-23,,,29.66,47.13,,48.0,,,,
2013-10-24,,,29.66,47.13,,48.0,,,,
2013-10-25,,,29.66,47.13,,48.0,,,,
2013-10-26,,,29.66,47.13,,48.0,,,,
2013-10-27,,,29.66,47.13,,48.0,,,,
2013-10-28,,,29.87,47.13,,48.0,,,,
2013-10-29,,,29.87,47.13,,48.0,,,,
2013-10-30,,,29.87,47.13,,48.0,,,,
2013-10-31,,,29.87,47.13,,48.0,,,,
2013-11-01,,,29.87,47.13,,48.0,,,,
2013-11-02,,,29.66,47.13,,48.0,,,,
2013-11-03,,,29.66,47.13,,48.0,,,,
2013-11-04,,,29.66,47.13,,48.0,,,,
2013-11-05,,,29.66,47.13,,48.0,,,,
2013-11-06,,,29.66,47.13,,48.0,,,,
2013-11-07,,,29.66,47.13,,48.0,,,,
2013-11-08,,,29.66,45.91,,48.0,,,,
2013-11-09,,,29.66,45.91,,47.07,,,,
2013-11-10,,,29.66,45.91,,48.0,,,,
2013-11-11,,,29.66,45.91,,48.0,,,,
2013-11-12,,,29.66,45.91,,48.0,,,,
2013-11-13,,,29.66,45.91,,48.0,,,,
2013-11-14,,,29.66,47.13,,48.0,,,,
2013-11-15,,,30.0,47.13,,48.0,,,,
2013-11-16,,,30.0,47.13,,48.0,,,,
2013-11-17,,,30.0,45.91,,48.0,,,,
2013-11-18,,,30.0,45.91,,48.0,,,,
2013-11-19,,,29.66,46.13,,48.0,,,,
2013-11-20,,,29.66,46.13,,48.0,,,,
2013-11-21,,,30.0,47.13,,48.0,,,,
2013-11-22,,,30.0,47.13,,48.0,,,,
2013-11-23,,,30.0,47.13,,48.0,,,,
2013-11-24,,,30.0,47.13,,48.0,,,,
2013-11-25,,,29.66,47.13,,48.0,,,,
2013-11-26,,,29.66,47.13,,48.0,,,,
2013-11-27,,,29.66,47.13,,48.0,,,,
2013-11-28,,,29.66,47.13,,48.0,,,,
2013-11-29,,,30.0,47.13,,48.0,,,,
2013-11-30,,,30.0,47.13,,48.0,,,,
2013-12-01,,,29.66,47.13,,48.0,,,,
2013-12-02,,,29.66,47.13,,48.0,,,,
2013-12-03,,,29.66,47.13,,48.0,,,,
2013-12-04,,,30.0,47.13,,48.0,,,,
2013-12-05,,,29.66,47.13,,48.0,,,,
2013-12-06,,,29.66,47.13,,48.0,,,,
2013-12-07,,,30.0,47.13,,48.0,,,,
2013-12-08,,,29.66,47.13,,48.0,,,,
2013-12-09,,,29.66,47.13,,48.0,,,,
2013-12-10,,,29.66,47.13,,48.0,,,,
2013-12-11,,,29.66,47.13,,48.0,,,,
2013-12-12,,,29.66,47.13,,48.0,,,,
2013-12-13,,,29.66,45.88,,48.0,,,,
2013-12-14,,,29.66,45.88,,48.0,,,,
2013-12-15,,,29.66,45.88,,48.0,,,,
2013-12-16,,,29.66,45.88,,48.0,,,,
2013-12-17,,,29.66,46.03,,48.0,,,,
2013-12-18,,,29.66,46.03,,48.0,,,,
2013-12-19,,,29.66,46.03,,48.0,,,,
2013-12-20,,,29.66,47.13,,48.0,,,,
2013-12-21,,,29.66,47.13,,48.0,,,,
2013-12-22,,,30.0,47.13,,48.0,,,,
2013-12-23,,,30.0,47.13,,48.0,,,,
2013-12-24,,,30.0,47.13,,48.0,,,,
2013-12-25,,,30.0,47.13,,48.0,,,,
2013-12-26,,,30.0,47.13,,48.0,,,,
2013-12-27,,,30.0,47.13,,48.0,,,,
2013-12-28,,,29.66,47.13,,48.0,,,,
2013-12-29,,,29.66,47.13,,48.0,,,,
2013-12-30,,,29.66,47.13,,48.0,,,,
2013-12-31,,,29.66,47.13,,48.0,,,,
2014-01-01,,,29.66,47.13,,48.0,,,,
2014-01-02,,,29.66,47.13,,48.0,,,,
2014-01-03,,,29.66,47.13,,48.0,,,,
2014-01-04,,,29.66,47.13,,48.0,,,,
2014-01-05,,,30.0,47.13,,48.0,,,,
2014-01-06,,,30.0,46.77,,48.0,,,,
2014-01-07,,,30.0,46.77,,48.0,,,,
2014-01-08,,,30.0,46.77,,48.0,,,,
2014-01-09,,,30.0,46.505,,48.0,,,,
2014-01-10,,,29.66,46.505,,48.0,,,,
2014-01-11,,,29.66,46.505,,48.0,,,,
2014-01-12,,,29.66,45.96,,48.0,,,,
2014-01-13,,,29.66,45.96,,48.0,,,,
2014-01-14,,,29.66,45.96,,48.0,,,,
2014-01-15,,,29.66,45.96,,48.0,,,,
2014-01-16,,,29.66,45.96,,48.0,,,,
2014-01-17,,,29.66,47.13,,48.0,,,,
2014-01-18,,,29.66,47.13,,48.0,,,,
2014-01-19,,,29.66,47.13,,48.0,,,,
2014-01-20,,,29.66,47.13,,48.0,,,,
2014-01-21,,,29.66,47.13,,48.0,,,,
2014-01-22,,,29.66,47.13,,48.0,,,,
2014-01-23,,,29.66,47.13,,48.0,,,,
2014-01-24,,,30.0,47.13,,48.0,,,,
2014-01-25,,,30.0,47.13,,48.0,,,,
2014-01-26,,,30.0,47.13,,48.0,,,,
2014-01-27,,,30.0,47.13,,48.0,,,,
2014-01-28,,,30.0,47.13,,48.0,,,,
2014-01-29,,,30.0,47.13,,48.0,,,,
2014-01-30,,,30.0,47.13,,48.0,,,,
2014-01-31,,,30.0,47.13,,48.0,,,,
2014-02-01,,,30.0,47.13,,48.0,,,,
2014-02-02,,,30.0,47.13,,48.0,,,,
2014-02-03,,,30.0,47.13,,48.0,,,,
2014-02-04,,,30.0,47.13,,48.0,,,,
2014-02-05,,,30.0,47.13,,48.0,,,,
2014-02-06,,,30.0,47.13,,48.0,,,,
2014-02-07,,,30.0,47.13,,48.0,,,,
2014-02-08,,,30.0,47.13,,48.0,,,,
2014-02-09,,,30.0,47.13,,48.0,,,,
2014-02-10,,,30.0,47.13,,48.0,,,,
2014-02-11,,,30.0,47.13,,48.0,,,,
2014-02-12,,,30.0,47.13,,48.0,,,,
2014-02-13,,,30.0,47.13,,48.0,,,,
2014-02-14,,,30.0,47.13,,48.0,,,,
2014-02-15,,,30.0,47.13,,48.0,,,,
2014-02-16,,,30.0,47.13,,48.0,,,,
2014-02-17,,,30.0,47.13,,48.0,,,,
2014-02-18,,,30.0,47.13,,48.0,,,,
2014-02-19,,,30.0,47.13,,48.0,,,,
2014-02-20,,,30.0,47.13,,48.0,,,,
2014-02-21,,,30.0,47.13,,48.0,,,,
2014-02-22,,,30.0,47.13,,48.0,,,,
2014-02-23,,,30.0,47.13,,48.0,,,,
2014-02-24,,,30.0,47.13,,48.0,,,,
2014-02-25,,,30.0,47.13,,48.0,,,,
2014-02-26,,,30.0,47.13,,48.0,,,,
2014-02-27,,,30.0,47.13,,48.0,,,,
2014-02-28,,,30.0,47.13,,48.0,,,,
2014-03-01,,,30.0,47.13,,48.0,,,,
2014-03-02,,,30.0,47.13,,48.0,,,,
2014-03-03,,,30.0,47.13,,48.0,,,,
2014-03-04,,,30.0,47.13,,48.0,,,,
2014-03-05,,,30.0,47.13,,48.0,,,,
2014-03-06,,,30.0,47.13,,48.0,,,,
2014-03-07,,,30.0,47.13,,48.0,,,,
2014-03-08,,,30.0,47.13,,48.0,,,,
2014-03-09,,,30.0,47.13,,48.0,,,,
2014-03-10,,,30.0,47.99,,48.0,,,,
2014-03-11,,,30.0,47.99,,48.0,,,,
2014-03-12,,,30.0,47.99,,48.0,,,,
2014-03-13,,,30.0,47.99,,48.0,,,,
2014-03-14,,,30.0,47.99,,48.0,,,,
2014-03-15,,,30.0,50.12,,48.0,,,,
2014-03-16,,,30.0,50.12,,48.0,,,,
2014-03-17,,,30.0,50.12,,48.0,,,,
2014-03-18,,,30.0,50.12,,48.0,,,,
2014-03-19,,,30.0,50.12,,48.0,,,,
2014-03-20,,,30.0,50.12,,48.0,,,,
2014-03-21,,,30.0,50.12,,48.0,,,,
2014-03-22,,,30.0,51.0,,48.0,,,,
2014-03-23,,,30.0,51.0,,48.0,,,,
2014-03-24,,,30.0,51.0,,48.0,,,,
2014-03-25,,,30.0,51.0,,48.0,,,,
2014-03-26,,,30.0,51.0,,48.0,,,,
2014-03-27,,,30.0,51.0,,48.0,,,,
2014-03-28,,,30.0,51.0,,48.0,,,,
2014-03-29,,,30.0,51.0,,48.0,,,,
2014-03-30,,,30.0,51.0,,48.0,,,,
2014-03-31,,,30.0,51.0,,48.0,,,,
2014-04-01,,,30.0,51.0,,48.0,,,,
2014-04-02,,,30.0,51.0,,48.0,,,,
2014-04-03,,,30.0,51.0,,48.0,,,,
2014-04-04,,,30.0,51.0,,48.0,,,,
2014-04-05,,,30.0,51.0,,48.0,,,,
2014-04-06,,,30.0,51.0,,48.0,,,,
2014-04-07,,,30.0,51.0,,48.0,,,,
2014-04-08,,,30.0,51.0,,48.0,,,,
2014-04-09,,,30.0,51.0,,48.0,,,,
2014-04-10,,,30.0,51.0,,48.0,,,,
2014-04-11,,,30.0,51.0,,48.0,,,,
2014-04-12,,,30.0,51.0,,48.0,,,,
2014-04-13,,,30.0,51.0,,48.0,,,,
2014-04-14,,,30.0,51.0,,48.0,,,,
2014-04-15,,,30.0,51.0,,48.0,,,,
2014-04-16,,,30.0,51.0,,48.0,,,,
2014-04-17,,,30.0,51.0,,48.0,,,,
2014-04-18,,,30.0,51.0,,48.0,,,,
2014-04-19,,,30.0,51.0,,48.0,,,,
2014-04-20,,,30.0,51.0,,48.0,,,,
2014-04-21,,,30.0,51.0,,48.0,,,,
2014-04-22,,,30.0,51.0,,48.0,,,,
2014-04-23,,,30.0,51.0,,48.0,,,,
2014-04-24,,,30.0,51.0,,48.0,,,,
2014-04-25,,,30.0,51.0,,48.0,,,,
2014-04-26,,,30.0,51.0,,48.0,,,,
2014-04-27,,,30.0,51.0,,48.0,,,,
2014-04-28,,,30.0,51.0,,48.0,,,,
2014-04-29,,,30.0,51.0,,55.65,,,,
2014-04-30,,,30.0,51.0,,55.65,,,,
2014-05-01,,,30.0,51.0,,54.54,,,,
2014-05-02,,,30.0,51.0,,54.54,,,,
2014-05-03,,,30.0,51.0,,54.54,,,,
2014-05-04,,,30.0,51.0,,54.54,,,,
2014-05-05,,,30.0,51.0,,54.54,,,,
2014-05-06,,,30.0,51.0,,56.06,,,,
2014-05-07,,,30.0,51.0,,56.06,,,,
2014-05-08,,,30.0,51.0,,56.06,,,,
2014-05-09,,,30.0,51.0,,56.06,,,,
2014-05-10,,,30.0,51.0,,56.06,,,,
2014-05-11,,,30.0,51.0,,56.06,,,,
2014-05-12,,,30.0,51.0,,56.06,,,,
2014-05-13,,,30.0,51.0,,57.12,,,,
2014-05-14,,,30.0,51.0,,57.12,,,,
2014-05-15,,,30.0,51.0,,57.12,,,,
2014-05-16,,,30.0,51.0,,57.12,,,,
2014-05-17,,,30.0,51.0,,57.12,,,,
2014-05-18,,,30.0,51.0,,57.12,,,,
2014-05-19,,,30.0,51.0,,57.12,,,,
2014-05-20,,,30.0,51.0,,57.12,,,,
2014-05-21,,,30.0,51.0,,57.12,,,,
2014-05-22,,,30.0,51.0,,57.12,,,,
2014-05-23,,,30.0,51.0,,57.12,,,,
2014-05-24,,,30.0,51.0,,57.12,,,,
2014-05-25,,,30.0,51.0,,57.12,,,,
2014-05-26,,,30.0,51.0,,57.12,,,,
2014-05-27,,,30.0,51.0,,57.12,,,,
2014-05-28,,,30.0,51.0,,57.12,,,,
2014-05-29,,,30.0,51.0,,57.12,,,,
2014-05-30,,,30.0,51.0,,57.12,,,,
2014-05-31,,,30.0,51.0,,57.12,,,,
2014-06-01,,,30.0,51.0,,57.12,,,,
2014-06-02,,,30.0,51.0,,57.12,,,,
2014-06-03,,,30.0,51.0,,57.12,,,,
2014-06-04,,,30.0,51.0,,57.12,,,,
2014-06-05,,,30.0,51.0,,57.12,,,,
2014-06-06,,,30.0,51.0,,57.12,,,,
2014-06-07,,,30.0,51.0,,57.12,,,,
2014-06-08,,,30.0,51.0,,57.12,,,,
2014-06-09,,,30.0,51.0,,57.12,,,,
2014-06-10,,,30.0,51.0,,57.12,,,,
2014-06-11,,,30.0,51.0,,57.12,,,,
2014-06-12,,,30.0,51.0,,57.12,,,,
2014-06-13,,,30.0,51.0,,57.12,,,,
2014-06-14,,,30.0,51.0,,57.12,,,,
2014-06-15,,,30.0,51.0,,57.12,,,,
2014-06-16,,,30.0,51.0,,57.12,,,,
2014-06-17,,,30.0,51.0,,57.12,,,,
2014-06-18,,,30.0,51.0,,57.12,,,,
2014-06-19,,,30.0,51.0,,57.12,,,,
2014-06-20,,,30.0,51.0,,57.12,,,,
2014-06-21,,,30.0,51.0,,57.12,,,,
2014-06-22,,,30.0,51.0,,57.12,,,,
2014-06-23,,,30.0,51.0,,57.12,,,,
2014-06-24,,,30.0,51.0,,57.12,,,,
2014-06-25,,,30.0,51.0,,57.12,,,,
2014-06-26,,,30.0,51.0,,57.12,,,,
2014-06-27,,,30.0,51.0,,57.12,,,,
2014-06-28,,,30.0,51.0,,57.12,,,,
2014-06-29,,,30.0,51.0,,57.12,,,,
2014-06-30,,,30.0,51.0,,57.12,,,,
2014-07-01,,,30.0,51.0,,57.12,,,,
2014-07-02,,,30.0,51.0,,57.12,,,,
2014-07-03,,,30.0,51.0,,57.12,,,,
2014-07-04,,,30.0,51.0,,57.12,,,,
2014-07-05,,,30.0,51.0,,57.12,,,,
2014-07-06,,,30.0,51.0,,57.12,,,,
2014-07-07,,,30.0,51.0,,57.12,,,,
2014-07-08,,,30.0,51.0,,57.12,,,,
2014-07-09,,,30.0,51.0,,57.12,,,,
2014-07-10,,,30.0,51.0,,57.12,,,,
2014-07-11,,,30.0,51.0,,57.12,,,,
2014-07-12,,,30.0,51.0,,57.12,,,,
2014-07-13,,,30.0,51.0,,57.12,,,,
2014-07-14,,,30.0,51.0,,54.98,,,,
2014-07-15,,,30.0,51.0,,54.98,,,,
2014-07-16,,,30.0,51.0,,54.98,,,,
2014-07-17,,,30.0,51.0,,54.98,,,,
2014-07-18,,,30.0,51.0,,60.11,,,,
2014-07-19,,,30.0,51.0,,60.11,,,,
2014-07-20,,,30.0,51.0,,59.9,,,,
2014-07-21,,,30.0,51.0,,59.9,,,,
2014-07-22,,,30.0,51.0,,59.9,,,,
2014-07-23,,,30.0,51.0,,60.08,,,,
2014-07-24,,,30.0,51.0,,60.08,,,,
2014-07-25,,,30.0,51.0,,60.08,,,,
2014-07-26,,,30.0,51.0,,60.08,,,,
2014-07-27,,,30.0,51.0,,60.3,,,,
2014-07-28,,,30.0,51.0,,60.3,,,,
2014-07-29,,,30.0,51.0,,60.3,,,,
2014-07-30,,,30.0,51.0,,60.3,,,,
2014-07-31,,,30.0,51.0,,60.3,,,,
2014-08-01,,,30.0,51.0,,61.13,,,,
2014-08-02,,,30.0,51.0,,61.13,,,,
2014-08-03,,,30.0,51.0,,61.13,,,,
