date,B000084F1I,B0009YWKUA,B000XK8MCA,B000XZBXP8,B001QCKS4O,B003CL3PTM,B003O7ZON4,B00494JWY8,B00494LIYU,B004O83YVQ
2012-05-17,,,47.99,,34.99,16.18,30.99,5.43,4.21,16.88
2012-05-18,,,47.99,,34.99,16.18,30.99,5.43,4.21,16.88
2012-05-19,,,47.99,,34.99,16.18,30.99,5.43,4.21,16.88
2012-05-20,,,47.99,,34.99,16.18,30.99,4.67,4.21,16.88
2012-05-21,,,47.99,,34.99,16.18,30.99,4.67,4.21,16.88
2012-05-22,,,64.3,,39.99,16.18,36.98,4.67,4.21,16.88
2012-05-23,,,65.2,,34.99,16.18,36.98,4.67,4.21,16.88
2012-05-24,,,66.53,,34.99,16.18,36.98,4.67,4.21,16.88
2012-05-25,,,66.4,,34.99,16.18,36.98,4.67,4.21,16.88
2012-05-26,,,66.4,,39.99,16.18,36.98,4.67,4.21,16.88
2012-05-27,,,66.4,,39.99,16.18,36.98,4.67,4.21,16.88
2012-05-28,,,66.4,,39.99,16.18,36.98,4.67,4.21,16.88
2012-05-29,,,66.4,,39.99,16.18,36.98,4.67,4.21,16.88
2012-05-30,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-05-31,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-01,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-02,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-03,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-04,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-05,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-06,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-07,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-08,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-09,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-10,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-11,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-12,,,66.4,,51.98,16.18,36.98,4.67,4.21,16.88
2012-06-13,,,66.4,,51.57,16.18,36.98,4.67,4.21,16.88
2012-06-14,,,66.4,,51.57,16.18,36.98,4.67,4.21,16.88
2012-06-15,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-16,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-17,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-18,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-19,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-20,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-21,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-22,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-23,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-24,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-25,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-26,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-27,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-28,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-29,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-06-30,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-01,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-02,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-03,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-04,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-05,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-06,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-07,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-08,,,66.4,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-09,,,68.39,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-10,,,68.39,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-11,,,68.39,,55.38,16.18,27.98,4.67,4.21,16.88
2012-07-12,,,68.39,,55.38,16.18,27.98,4.67,4.21,16.88
2012-07-13,,,68.39,,55.38,16.18,27.98,4.67,4.21,16.88
2012-07-14,,,68.39,,55.38,16.18,27.98,4.67,4.21,16.88
2012-07-15,,,68.39,,55.99,16.18,40.07,4.67,4.21,16.88
2012-07-16,,,68.39,,55.99,16.18,40.07,4.67,4.21,16.88
2012-07-17,,,68.39,,55.99,16.18,40.07,4.67,4.21,16.88
2012-07-18,,,68.39,,55.99,16.18,36.98,4.67,4.21,16.88
2012-07-19,,,68.39,,55.99,16.18,40.98,4.67,4.21,16.88
2012-07-20,,,68.39,,55.99,16.18,40.98,4.67,4.21,16.88
2012-07-21,,,68.39,,55.99,16.18,40.98,4.67,4.21,16.88
2012-07-22,,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-07-23,,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-07-24,,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-07-25,,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-07-26,,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-07-27,,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-07-28,,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-07-29,,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-07-30,,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-07-31,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-01,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-02,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-03,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-04,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-05,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-06,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-07,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-08,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-09,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-10,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-11,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-12,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-13,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-14,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-15,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-16,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-17,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-18,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-19,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-20,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-21,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-22,49.44,,68.39,,55.38,16.18,40.98,4.67,4.21,16.88
2012-08-23,49.44,,68.39,,55.38,16.18,40.925,4.67,4.21,16.88
2012-08-24,49.44,,66.1,,55.99,16.18,40.945,4.67,4.21,16.88
2012-08-25,49.44,,66.1,,55.99,16.18,40.965,4.67,4.21,16.88
2012-08-26,49.44,,66.1,,55.99,16.18,40.965,4.67,4.21,16.88
2012-08-27,49.44,,66.86,,55.99,16.18,40.965,4.67,4.21,16.88
2012-08-28,49.44,,66.86,,55.99,16.18,40.965,4.67,4.21,25.02
2012-08-29,50.15,,66.86,,55.99,16.18,40.965,4.67,4.21,25.0
2012-08-30,50.15,,66.86,,55.99,16.18,40.965,4.71,4.21,25.01
2012-08-31,50.15,,66.86,,55.99,16.18,40.72,4.71,4.26,25.02
2012-09-01,50.15,,66.86,,55.99,16.18,40.98,4.71,4.26,25.01
2012-09-02,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.0
2012-09-03,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,24.990000000000002
2012-09-04,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,24.990000000000002
2012-09-05,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,24.990000000000002
2012-09-06,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.01
2012-09-07,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.03
2012-09-08,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.03
2012-09-09,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.03
2012-09-10,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.03
2012-09-11,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.03
2012-09-12,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.03
2012-09-13,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.03
2012-09-14,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.03
2012-09-15,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.03
2012-09-16,36.94,,66.86,,55.99,16.18,40.98,4.71,4.26,25.03
2012-09-17,36.94,,66.86,,55.28,16.18,40.98,4.71,4.26,25.03
2012-09-18,36.94,,65.42,,55.28,16.18,40.98,4.71,4.26,21.41
2012-09-19,36.94,,65.32,,55.28,16.18,31.99,4.71,4.26,21.41
2012-09-20,36.94,,65.32,,55.28,16.18,31.99,4.71,4.26,21.405
2012-09-21,36.94,,65.32,,55.28,16.18,31.99,4.71,4.26,21.52
2012-09-22,36.94,,64.06,,55.28,16.18,31.99,4.71,4.26,21.52
2012-09-23,36.94,,64.06,,55.28,16.18,31.99,4.71,4.26,22.045
2012-09-24,36.94,,64.06,,55.28,16.18,33.49,4.71,4.26,22.62
2012-09-25,36.94,,64.06,,55.28,16.18,33.49,4.71,4.26,22.53
2012-09-26,36.94,,64.06,,55.28,16.18,33.49,4.71,4.26,23.06
2012-09-27,36.94,,64.06,,55.28,16.18,33.49,4.71,4.26,23.1
2012-09-28,36.94,,64.06,,55.28,16.18,33.49,4.71,4.26,22.23
2012-09-29,36.94,,64.06,,55.28,16.18,33.49,4.71,4.26,22.35
2012-09-30,36.94,,62.55,,55.28,16.18,33.49,4.71,4.26,22.88
2012-10-01,36.94,,62.55,,55.28,16.18,33.49,4.71,4.26,22.88
2012-10-02,36.94,,62.37,,55.28,16.18,33.49,4.71,4.26,22.41
2012-10-03,36.94,,62.37,,55.28,16.18,33.49,4.71,4.26,22.13
2012-10-04,36.94,,62.37,,55.28,16.18,33.49,4.71,4.26,22.1
2012-10-05,36.94,,62.37,,55.28,16.18,33.49,4.71,4.26,23.13
2012-10-06,36.94,,62.37,,55.28,16.18,54.52,4.71,4.26,24.84
2012-10-07,36.94,,62.37,,55.28,16.18,54.52,4.71,4.26,24.84
2012-10-08,36.94,,62.37,,55.28,16.18,54.52,4.71,4.26,22.35
2012-10-09,36.94,,62.37,,55.28,16.18,49.2,4.71,4.26,21.5
2012-10-10,36.94,,62.37,,55.28,16.18,53.96,4.71,4.26,22.16
2012-10-11,36.94,,62.37,,55.28,16.18,53.9,4.71,4.26,20.0
2012-10-12,36.94,,62.37,,55.28,16.18,53.64,4.71,4.26,20.0
2012-10-13,36.94,,62.37,,55.99,16.18,54.26,4.71,4.26,22.564999999999998
2012-10-14,36.94,,62.37,,55.99,16.18,53.92,4.71,4.26,22.25
2012-10-15,36.94,,62.37,,55.99,16.18,54.21,4.71,4.26,22.69
2012-10-16,36.94,,62.37,,55.99,16.18,54.21,4.71,4.26,22.75
2012-10-17,36.94,,62.37,,55.99,16.18,54.21,4.71,4.26,22.75
2012-10-18,36.94,,67.36,,55.99,16.18,52.61,4.71,4.26,20.85
2012-10-19,36.94,,67.36,,55.99,16.18,52.61,4.71,4.26,21.09
2012-10-20,36.94,,69.54,,55.99,16.18,52.61,4.71,4.26,21.09
2012-10-21,36.94,,69.54,,55.99,15.87,52.91,4.71,4.26,23.58
2012-10-22,36.94,,70.2,,55.99,15.87,52.91,4.71,4.26,23.58
2012-10-23,36.94,,70.2,,55.99,15.87,52.91,4.71,4.26,23.58
2012-10-24,36.94,,70.2,,55.99,15.87,52.91,4.71,4.26,23.58
2012-10-25,36.94,,70.2,,55.99,15.87,52.91,4.71,4.26,23.58
2012-10-26,36.94,,70.2,,55.99,15.87,52.91,4.71,4.21,23.58
2012-10-27,36.94,,70.2,,55.99,15.87,52.91,4.71,4.19,23.58
2012-10-28,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-10-29,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-10-30,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-10-31,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-01,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-02,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-03,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-04,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-05,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-06,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-07,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-08,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-09,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-10,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-11,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-12,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-13,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-14,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-15,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-16,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-17,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-18,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-19,36.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-20,39.94,,70.2,,55.99,15.87,52.91,4.61,4.19,23.58
2012-11-21,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,23.58
2012-11-22,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,23.58
2012-11-23,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,23.58
2012-11-24,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-11-25,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-11-26,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-11-27,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-11-28,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-11-29,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-11-30,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-01,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-02,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-03,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-04,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-05,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-06,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-07,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-08,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-09,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-10,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-11,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-12,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-13,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-14,39.94,,70.2,,55.99,9.99,52.91,4.61,4.19,27.45
2012-12-15,39.94,,70.2,,55.99,9.99,52.91,7.14,4.19,27.45
2012-12-16,39.94,,70.2,,55.04,9.99,52.91,7.19,4.19,27.45
2012-12-17,39.94,,70.2,,55.04,9.99,52.91,7.24,4.19,27.45
2012-12-18,39.94,,70.2,,55.04,9.99,52.91,7.34,4.19,27.45
2012-12-19,39.94,,70.2,,55.04,9.99,52.91,7.4,4.19,27.45
2012-12-20,39.94,,70.2,,55.04,9.99,52.91,7.46,4.19,27.45
2012-12-21,39.94,,70.2,,55.04,7.99,52.91,7.52,4.19,27.45
2012-12-22,39.94,,70.2,,55.04,7.99,52.91,7.62,4.19,27.45
2012-12-23,39.94,,70.2,,55.04,7.99,52.91,7.62,4.19,27.45
2012-12-24,39.94,,70.2,,55.04,7.99,52.91,7.67,4.19,27.45
2012-12-25,39.94,,70.2,,55.04,7.99,52.91,7.67,4.19,27.45
2012-12-26,39.94,,70.2,,55.04,7.99,52.91,7.67,4.19,27.45
2012-12-27,39.94,,70.2,,55.04,7.99,52.91,7.67,4.23,27.45
2012-12-28,39.94,,70.2,,55.04,7.99,52.91,7.72,4.23,27.45
2012-12-29,39.94,,70.2,,55.04,7.99,52.91,7.72,4.23,27.45
2012-12-30,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,27.45
2012-12-31,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-01,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-02,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-03,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-04,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-05,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-06,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-07,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-08,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-09,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-10,39.94,,70.2,,55.04,7.99,52.91,7.14,4.23,18.11
2013-01-11,39.94,,70.2,,55.04,7.99,52.91,7.19,4.23,18.11
2013-01-12,39.94,,70.2,,55.04,7.99,52.91,7.24,4.23,18.11
2013-01-13,39.94,,70.2,,55.04,7.99,52.91,7.24,4.23,23.8
2013-01-14,39.94,,70.2,,55.04,7.99,52.91,7.29,4.23,23.8
2013-01-15,39.94,,70.2,,55.04,7.99,52.91,7.4,4.23,23.8
2013-01-16,39.94,,70.2,,55.04,7.99,52.91,7.4,4.23,23.8
2013-01-17,39.94,,70.2,,55.04,7.99,52.91,7.46,4.23,23.8
2013-01-18,39.94,,70.2,,55.04,7.99,52.91,7.52,4.23,23.8
2013-01-19,39.94,,70.2,,55.04,9.99,52.91,7.57,4.23,23.8
2013-01-20,39.94,,70.2,,55.04,9.99,52.91,7.645,4.23,23.8
2013-01-21,39.94,,70.2,,53.2,9.99,52.91,7.645,4.23,23.8
2013-01-22,39.94,,70.2,,53.2,9.99,52.91,7.645,4.23,23.8
2013-01-23,39.94,,70.2,,53.2,9.99,52.91,7.645,4.23,23.8
2013-01-24,39.94,,70.2,,53.2,9.99,52.91,7.645,4.23,23.8
2013-01-25,39.94,,70.2,,53.2,9.99,52.91,7.645,4.23,23.8
2013-01-26,39.94,,70.2,,52.29,9.99,52.91,7.645,4.23,23.8
2013-01-27,39.94,,70.2,,52.29,9.99,52.91,7.645,4.4,23.8
2013-01-28,39.94,,70.2,,52.29,9.99,52.91,7.645,4.4,23.8
2013-01-29,39.94,,70.2,,52.29,9.99,52.91,5.41,4.4,23.8
2013-01-30,34.99,,70.2,,51.17,9.99,52.91,5.35,4.4,23.8
2013-01-31,34.99,,70.2,,55.55,9.99,52.16,5.28,4.4,23.8
2013-02-01,34.99,,70.2,,55.55,9.99,52.16,5.21,4.4,23.8
2013-02-02,34.99,,70.2,,55.55,9.99,52.16,5.07,4.4,23.8
2013-02-03,34.99,,70.2,,55.55,9.99,31.99,5.07,4.4,23.8
2013-02-04,34.99,,70.2,,55.55,9.99,31.99,5.0,4.4,22.12
2013-02-05,34.99,,70.2,,55.55,9.99,31.99,4.86,4.4,22.12
2013-02-06,34.99,,70.2,,55.55,9.99,31.99,4.78,4.4,22.12
2013-02-07,34.99,,70.2,,55.55,9.99,31.99,4.7,4.4,22.12
2013-02-08,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,22.12
2013-02-09,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,22.12
2013-02-10,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,22.12
2013-02-11,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,22.12
2013-02-12,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,22.12
2013-02-13,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.19
2013-02-14,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.19
2013-02-15,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.19
2013-02-16,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.19
2013-02-17,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.19
2013-02-18,34.99,,70.2,,55.55,8.0,31.99,4.67,4.4,21.19
2013-02-19,34.99,,70.2,,55.55,8.0,31.99,4.67,4.4,21.19
2013-02-20,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.82
2013-02-21,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.82
2013-02-22,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.82
2013-02-23,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.82
2013-02-24,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.82
2013-02-25,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.82
2013-02-26,34.99,,70.2,,55.55,9.99,31.99,4.67,4.4,21.82
2013-02-27,34.99,,70.2,,55.55,9.99,31.99,4.67,4.23,21.82
2013-02-28,34.99,,70.2,,55.55,9.99,31.99,4.67,4.23,21.82
2013-03-01,34.99,,70.2,,55.55,9.99,31.99,4.67,4.23,21.82
2013-03-02,34.99,,70.2,,55.55,9.99,31.99,4.67,4.23,21.82
2013-03-03,34.99,,70.2,,55.55,9.99,31.99,4.67,4.23,21.82
2013-03-04,34.99,,70.2,,55.55,9.99,31.99,4.67,4.23,21.82
2013-03-05,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.82
2013-03-06,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.82
2013-03-07,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.82
2013-03-08,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-09,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-10,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-11,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-12,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-13,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-14,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-15,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-16,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-17,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-18,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-19,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-20,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-21,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-22,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,21.54
2013-03-23,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.19
2013-03-24,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.19
2013-03-25,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.19
2013-03-26,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.19
2013-03-27,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.53
2013-03-28,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.53
2013-03-29,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.53
2013-03-30,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.53
2013-03-31,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.53
2013-04-01,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.78
2013-04-02,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.78
2013-04-03,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.78
2013-04-04,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.81
2013-04-05,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.81
2013-04-06,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.81
2013-04-07,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.81
2013-04-08,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.03
2013-04-09,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.03
2013-04-10,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.03
2013-04-11,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.03
2013-04-12,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.03
2013-04-13,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.03
2013-04-14,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.03
2013-04-15,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.03
2013-04-16,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.03
2013-04-17,34.99,,70.2,,55.55,11.99,31.99,4.67,4.23,23.03
2013-04-18,34.99,,70.2,,55.55,11.99,31.99,4.7,4.25,23.03
2013-04-19,34.99,,70.2,,55.55,11.99,31.99,4.7,4.25,23.03
2013-04-20,34.99,,70.2,,55.55,11.99,31.99,4.7,4.25,23.03
2013-04-21,34.99,,70.2,,55.55,11.99,31.99,4.7,4.31,23.03
2013-04-22,34.99,,70.2,,55.55,11.99,31.99,4.7,4.31,23.03
2013-04-23,34.99,,70.2,,55.55,11.99,31.99,4.7,4.31,23.03
2013-04-24,34.99,,70.2,,55.55,11.99,31.99,4.7,4.31,23.03
2013-04-25,34.99,,70.2,,55.55,11.99,31.99,4.7,4.31,29.99
