date,B000MD65FO,B001UGL84U,B0037Z6VK8,B003OBY5MG,B003TPW5YM,B004H1R8TY,B005CUTW8O,B005CUTY4G,B005IHT8KI,B00AFBXQNC
2012-08-26,,8.69,,23.99,,23.62,5.99,,,
2012-08-27,,8.69,,23.99,,23.62,5.99,,,
2012-08-28,,8.69,,23.99,,23.62,5.99,,,
2012-08-29,,8.69,,21.99,,23.62,5.99,,,
2012-08-30,,8.69,,21.99,,23.62,5.99,,,
2012-08-31,,8.69,,21.99,,23.62,5.99,,,
2012-09-01,,8.69,,21.99,,23.62,5.99,,,
2012-09-02,,8.69,,21.99,,23.62,5.99,,,
2012-09-03,,8.69,,21.99,,23.62,5.99,,,
2012-09-04,,8.69,,21.99,,23.62,5.99,,,
2012-09-05,,8.69,,21.99,,23.62,5.99,,,
2012-09-06,,8.69,,21.99,,23.62,5.99,,,
2012-09-07,,8.69,,21.99,,23.62,5.99,,,
2012-09-08,,8.69,,21.99,,23.62,5.99,,,
2012-09-09,,8.69,,21.99,,23.62,5.99,,,
2012-09-10,,8.69,,21.99,,23.62,5.99,,,
2012-09-11,,8.69,,21.99,,23.62,5.99,,,
2012-09-12,,8.69,,21.99,,23.62,5.99,,,
2012-09-13,,8.69,,21.99,,23.62,5.99,,,
2012-09-14,,8.69,,21.99,,23.62,5.99,,,
2012-09-15,,8.69,,21.99,,23.62,5.99,,,
2012-09-16,,8.69,,21.99,,23.62,5.99,,,
2012-09-17,,8.69,,23.99,,23.62,5.99,,,
2012-09-18,,8.69,,23.99,,23.62,5.99,,,
2012-09-19,,8.69,,23.99,,23.62,5.99,,,
2012-09-20,,8.69,,23.99,,23.62,5.99,,,
2012-09-21,,8.69,,23.99,,23.62,5.99,,,
2012-09-22,,8.69,,23.99,,23.62,5.99,,,
2012-09-23,,8.69,,23.99,,23.62,5.99,,,
2012-09-24,,8.69,,23.99,,23.62,5.99,,,
2012-09-25,,8.69,,23.99,,23.62,5.99,,,
2012-09-26,,8.69,,23.99,,23.62,5.99,,,
2012-09-27,,8.69,,23.99,,23.62,5.99,,,
2012-09-28,,8.69,,23.99,,23.62,5.99,,,
2012-09-29,,8.69,,23.99,,23.62,5.99,,,
2012-09-30,,8.69,,23.99,,23.62,5.99,,,
2012-10-01,,8.69,,23.99,,23.62,5.99,,,
2012-10-02,,8.69,,23.99,,23.62,5.99,,,
2012-10-03,,8.69,,23.99,,23.62,5.99,,,
2012-10-04,,8.69,,23.99,,23.62,5.99,,,
2012-10-05,,8.69,,23.99,,23.62,5.99,,,
2012-10-06,,8.69,,23.99,,23.62,5.99,,,
2012-10-07,,8.69,,23.99,,23.62,5.99,,,
2012-10-08,,8.69,,23.99,,23.62,5.99,,,
2012-10-09,,8.69,,23.99,,23.62,5.99,,,
2012-10-10,,8.69,,23.99,,23.62,5.99,,,
2012-10-11,,8.69,,23.99,,23.62,5.99,,,
2012-10-12,,8.69,,23.99,,23.62,5.99,,,
2012-10-13,,8.69,,23.99,,23.62,5.99,,,
2012-10-14,,8.69,,23.99,,23.62,5.99,,,
2012-10-15,,8.69,,23.99,,23.62,5.99,,,
2012-10-16,,8.69,,23.99,,23.62,5.99,,,
2012-10-17,,8.69,,23.99,,23.62,5.99,,,
2012-10-18,,8.69,,23.99,,23.62,5.99,,,
2012-10-19,,8.69,,23.99,,23.62,5.99,,,
2012-10-20,,8.69,,23.99,,23.62,5.99,,,
2012-10-21,,8.69,,23.99,,23.62,5.99,,,
2012-10-22,,8.69,,23.99,,23.62,5.99,,,
2012-10-23,,8.69,,23.99,,23.62,5.99,,,
2012-10-24,,8.69,,23.99,,23.62,5.99,,,
2012-10-25,,8.69,,23.99,,23.62,5.99,,,
2012-10-26,,8.69,,23.99,,23.62,5.99,,,
2012-10-27,,8.69,,23.99,,23.62,5.99,,,
2012-10-28,,8.69,,23.99,,23.62,5.99,,,
2012-10-29,,8.69,,23.99,,23.62,5.99,,,
2012-10-30,,8.69,,23.99,,23.62,5.99,,,
2012-10-31,,8.69,,23.99,,23.62,5.99,,,
2012-11-01,,8.69,,23.99,,23.62,5.99,,,
2012-11-02,,8.69,,23.99,,23.62,5.99,,,
2012-11-03,,8.69,,23.99,,23.62,5.99,,,
2012-11-04,,8.69,,23.99,,23.62,5.99,,,
2012-11-05,,8.69,,23.99,,23.62,5.99,,,
2012-11-06,,8.69,,23.99,,23.62,5.99,,,
2012-11-07,,8.69,,23.99,,23.62,5.99,,,
2012-11-08,,8.69,,23.99,,23.62,5.99,,,
2012-11-09,,8.69,,23.99,,23.62,5.99,,,
2012-11-10,,8.69,,23.99,,23.62,5.99,,,
2012-11-11,,8.69,,23.99,,23.62,5.99,,,
2012-11-12,,8.69,,23.99,,23.62,5.99,,,
2012-11-13,,8.69,,23.99,,23.62,5.99,,,
2012-11-14,,8.69,,23.99,,23.62,5.99,,,
2012-11-15,,8.69,,23.99,,23.62,5.99,,,
2012-11-16,,8.69,,23.99,,23.62,5.99,,,
2012-11-17,,8.69,,23.99,,23.62,5.99,,,
2012-11-18,,8.69,,23.99,,23.62,5.99,,,
2012-11-19,,8.69,,23.99,,23.62,5.99,,,
2012-11-20,,8.69,,14.94,,23.62,5.99,,,
2012-11-21,,8.69,,14.94,,23.62,5.99,,,
2012-11-22,,8.69,,14.94,,23.62,5.99,,,
2012-11-23,,8.69,,14.94,,23.62,5.99,,,
2012-11-24,,8.69,,14.94,,23.62,5.99,,,
2012-11-25,,8.69,,14.94,,23.62,5.99,,,
2012-11-26,,8.69,,14.94,,23.62,5.99,,,
2012-11-27,,8.69,,14.94,,23.62,5.99,,,
2012-11-28,,8.69,,14.94,18.18,23.62,5.99,,,
2012-11-29,,8.69,,14.94,18.18,23.62,5.99,,,
2012-11-30,,8.69,,14.94,18.18,23.62,5.99,,,
2012-12-01,,8.69,,14.94,18.18,23.62,5.99,,,
2012-12-02,,8.69,,14.94,18.18,23.62,5.99,,,
2012-12-03,,8.69,,14.94,18.18,23.62,5.99,,,
2012-12-04,,8.69,,14.94,18.18,23.62,5.99,,,
2012-12-05,,8.69,,14.94,18.18,23.62,5.99,,,
2012-12-06,,8.69,,14.94,18.18,23.62,5.99,,,
2012-12-07,,8.69,,14.94,18.18,19.08,5.99,,,
2012-12-08,,8.69,,14.94,18.18,19.08,5.99,,,
2012-12-09,,8.69,,14.94,18.18,19.08,5.99,,,
2012-12-10,,8.69,,14.94,18.22,19.08,5.99,,,
2012-12-11,,8.69,,14.94,18.22,19.08,5.99,,,
2012-12-12,,8.69,,14.94,18.22,19.08,5.99,,,
2012-12-13,,8.69,,14.94,18.22,19.08,5.99,,,
2012-12-14,,8.69,,14.94,20.23,22.93,5.99,,,
2012-12-15,,8.69,,14.94,20.23,22.93,5.99,,,
2012-12-16,,8.69,,14.94,20.23,22.72,5.99,,,
2012-12-17,,8.69,,14.94,20.23,22.72,5.99,,,
2012-12-18,,8.69,,14.94,20.23,22.72,5.99,,,
2012-12-19,,8.69,,14.94,20.23,22.72,5.99,,,
2012-12-20,,8.69,,14.94,20.23,22.72,5.99,,,
2012-12-21,,8.69,,16.81,20.23,22.72,5.99,,,
2012-12-22,,8.69,,16.81,20.23,22.72,5.99,,,
2012-12-23,,8.69,,16.81,20.23,22.93,5.99,,,
2012-12-24,,8.69,,16.81,20.23,22.93,5.99,,,
2012-12-25,,8.69,,16.81,20.23,22.93,5.99,,,
2012-12-26,,8.69,,16.81,20.23,22.93,5.99,,,
2012-12-27,,8.69,,16.81,20.23,22.93,5.99,,,
2012-12-28,,8.69,,16.81,20.23,22.93,5.99,,,
2012-12-29,,8.69,,16.81,20.23,22.93,5.99,,,
2012-12-30,,8.69,,16.81,20.23,22.93,5.99,,,
2012-12-31,,8.69,,16.81,20.23,22.93,5.99,,,
2013-01-01,,8.69,,16.81,20.23,22.93,5.99,,,
2013-01-02,,8.69,,16.81,20.23,22.93,5.99,,,
2013-01-03,,8.69,,16.81,20.23,22.93,5.99,,,
2013-01-04,,8.69,,16.81,20.23,22.47,5.99,,,
2013-01-05,,8.69,,16.81,22.1,22.47,5.99,,,
2013-01-06,,8.69,,16.81,22.1,22.47,5.99,,,
2013-01-07,,8.69,,16.81,22.1,22.47,5.99,,,
2013-01-08,,8.69,,16.81,22.1,22.47,5.99,,,
2013-01-09,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-10,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-11,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-12,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-13,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-14,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-15,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-16,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-17,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-18,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-19,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-20,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-21,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-22,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-23,,8.69,,16.81,22.1,22.93,5.99,,,
2013-01-24,,8.69,,16.81,22.1,23.62,5.99,,,
2013-01-25,,8.69,,16.81,22.1,23.62,5.99,,,
2013-01-26,,8.69,,16.81,22.1,23.62,5.99,,,
2013-01-27,,8.69,,16.81,22.1,23.62,5.99,,,
2013-01-28,,8.69,,16.81,22.1,22.23,5.99,,,
2013-01-29,,8.69,,16.81,24.92,22.93,5.99,,,
2013-01-30,,8.69,,16.81,24.92,22.93,5.99,,,
2013-01-31,,8.69,,16.81,24.92,22.93,5.99,,,
2013-02-01,,8.69,,16.81,24.92,22.93,5.99,,,
2013-02-02,,8.69,,16.81,24.92,22.93,5.99,,,
2013-02-03,,8.69,,16.81,24.92,22.93,5.99,,,
2013-02-04,,8.69,,16.81,24.92,22.93,5.99,,,
2013-02-05,,8.69,,16.81,24.92,22.93,5.99,,,
2013-02-06,,8.69,,16.81,23.32,22.93,5.99,,,
2013-02-07,,8.69,,16.81,23.32,22.93,5.99,,,
2013-02-08,,8.69,,16.81,22.87,22.93,5.99,,,
2013-02-09,,8.69,,16.81,22.63,22.93,5.99,,,
2013-02-10,,8.69,,16.81,22.63,22.93,5.99,,,
2013-02-11,,8.69,,16.81,22.72,22.93,5.99,,,
2013-02-12,,8.69,,16.81,22.19,22.93,5.99,,,
2013-02-13,,8.69,,16.81,22.115000000000002,22.93,5.99,,,
2013-02-14,,8.69,,16.81,22.115000000000002,22.93,5.99,,,
2013-02-15,,8.69,,16.81,22.26,22.93,5.99,,,
2013-02-16,,8.69,,16.81,22.22,22.93,5.99,,,
2013-02-17,,8.69,,16.81,22.22,22.93,5.99,,,
2013-02-18,,8.69,,16.81,22.1,22.93,5.99,,,
2013-02-19,,8.69,,16.81,22.1,22.93,5.99,,,
2013-02-20,,8.69,,16.81,22.1,22.93,5.99,,,
2013-02-21,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-02-22,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-02-23,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-02-24,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-02-25,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-02-26,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-02-27,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-02-28,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-03-01,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-03-02,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-03-03,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-03-04,,8.69,,16.81,24.02,22.93,5.99,,,17.29
2013-03-05,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-03-06,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-03-07,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-03-08,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-03-09,,8.69,,16.81,22.1,22.93,5.99,,,17.29
2013-03-10,,8.69,,16.81,22.94,22.93,5.99,,,17.29
2013-03-11,,8.69,,16.81,23.01,22.93,5.99,,,17.29
2013-03-12,,8.69,,16.81,23.13,21.91,5.99,,,17.29
2013-03-13,,8.69,,16.81,22.47,21.91,5.99,,,17.29
2013-03-14,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-15,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-16,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-17,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-18,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-19,,8.69,,16.81,22.1,21.89,5.99,,,17.29
2013-03-20,,8.69,,16.81,22.1,21.89,5.99,,,17.29
2013-03-21,,8.69,,16.81,22.1,21.89,5.99,,,17.29
2013-03-22,,8.69,,16.81,22.1,21.89,5.99,,,17.29
2013-03-23,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-24,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-25,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-26,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-27,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-28,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-29,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-30,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-03-31,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-04-01,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-04-02,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-04-03,,8.69,,16.81,22.1,21.91,5.99,,,17.29
2013-04-04,,8.69,,16.81,21.77,21.91,5.99,,,17.29
2013-04-05,,8.69,,16.81,20.49,21.91,5.99,,,17.29
2013-04-06,,8.69,,16.81,20.37,21.91,5.99,,,17.29
2013-04-07,,8.69,,16.81,20.25,21.91,5.99,,,12.61
2013-04-08,,8.69,,16.81,20.13,21.91,5.99,,,12.61
2013-04-09,,8.69,,16.81,22.1,21.91,5.99,,,12.61
2013-04-10,,8.69,,16.81,22.0,21.91,5.99,,,12.61
2013-04-11,,8.69,,16.81,21.9,21.91,5.99,,,12.61
2013-04-12,,8.69,,16.81,21.8,21.91,5.99,,,12.61
2013-04-13,,8.69,,16.81,21.69,21.91,5.99,,,12.61
2013-04-14,,8.69,,16.81,22.1,21.91,5.99,,,12.61
2013-04-15,,8.69,,16.81,22.1,21.91,5.99,,,12.61
2013-04-16,,8.69,,16.81,21.62,21.91,5.99,,,12.61
2013-04-17,,8.69,,16.81,21.62,21.91,5.99,,,12.61
2013-04-18,,8.69,,16.81,21.62,21.91,5.99,,,12.61
2013-04-19,,8.69,,16.81,22.1,21.91,5.99,,,12.61
2013-04-20,,8.69,,16.81,21.75,21.91,5.99,,,12.61
2013-04-21,,8.69,,16.81,21.69,21.91,5.99,,,12.61
2013-04-22,,8.69,,16.81,21.69,21.91,5.99,,,12.61
2013-04-23,,8.69,,16.81,21.47,21.91,5.99,,,12.61
2013-04-24,,8.69,,16.81,21.47,21.91,5.99,,,12.61
2013-04-25,,8.69,,16.81,21.15,21.91,5.99,,,12.61
2013-04-26,,8.69,,16.81,21.15,21.91,5.99,,,12.61
2013-04-27,,8.69,,16.81,21.875,21.91,5.99,,,12.61
2013-04-28,,8.69,,16.81,21.875,21.91,5.99,,,12.61
2013-04-29,,8.69,,16.81,21.875,21.91,5.99,,,12.61
2013-04-30,,8.69,,16.81,21.875,21.91,5.99,,,10.89
2013-05-01,,8.69,,16.81,21.875,21.91,5.99,,,10.89
2013-05-02,,8.69,,16.81,21.875,21.91,5.99,,,10.89
2013-05-03,,8.69,,16.81,21.875,21.91,5.99,,,10.89
2013-05-04,,8.69,,16.81,21.875,21.91,5.99,,,10.89
2013-05-05,,8.69,,16.81,21.875,21.91,5.99,,,10.89
2013-05-06,,8.69,,16.81,21.875,21.91,5.99,,,10.89
2013-05-07,,8.69,,16.81,21.875,21.91,5.99,,,10.89
2013-05-08,,8.69,,16.81,21.875,21.91,5.99,,,10.89
2013-05-09,,8.69,,16.81,21.875,21.91,5.99,,,10.89
2013-05-10,,8.69,,16.81,21.81,21.91,5.99,,,10.87
2013-05-11,,8.69,,16.81,22.1,21.91,5.99,,,10.87
2013-05-12,,8.69,,16.81,22.1,21.91,5.99,,,10.87
2013-05-13,,8.69,,16.81,22.1,21.69,5.99,,,10.87
2013-05-14,,8.69,,16.81,22.1,21.69,5.99,,,10.87
2013-05-15,,8.69,,16.81,21.62,21.91,5.99,,,10.87
2013-05-16,,8.69,,16.81,21.62,21.91,5.99,,,10.87
2013-05-17,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-18,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-19,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-20,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-21,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-22,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-23,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-24,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-25,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-26,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-27,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-28,,8.69,,16.81,22.520000000000003,21.91,5.99,,,10.87
2013-05-29,,8.69,,16.81,21.72,21.91,5.99,,,10.87
2013-05-30,,8.69,,16.81,22.1,21.91,5.99,,,10.87
2013-05-31,,8.69,,16.81,22.1,21.91,5.99,,,10.87
2013-06-01,,8.69,,16.81,22.1,21.91,5.99,,,10.87
2013-06-02,,8.69,,16.81,22.1,21.91,5.99,,,10.87
2013-06-03,,8.69,,16.81,21.384999999999998,21.91,5.99,,,10.87
2013-06-04,,8.69,,16.81,21.384999999999998,21.91,5.99,,,10.87
2013-06-05,,8.69,,16.81,21.51,21.91,5.99,,,10.87
2013-06-06,,8.69,,16.81,20.77,21.91,5.99,,,10.87
2013-06-07,,8.69,,16.81,20.77,21.91,5.99,,,10.87
2013-06-08,,8.69,,16.81,21.77,21.91,5.99,,,10.87
2013-06-09,,8.69,,16.81,21.77,21.91,5.99,,,10.87
2013-06-10,,8.69,,16.81,19.08,21.91,5.99,,,10.87
2013-06-11,,8.69,,16.81,19.08,21.91,5.99,,,10.87
2013-06-12,,8.69,,16.81,19.54,21.91,5.99,,,9.94
2013-06-13,,8.69,,16.81,19.54,21.91,5.99,,,9.94
2013-06-14,,8.69,,16.81,22.1,21.91,5.99,,,9.94
2013-06-15,,8.69,,16.81,21.11,21.91,5.99,,,9.94
2013-06-16,,8.69,,16.81,21.22,21.91,5.99,,,9.94
2013-06-17,,8.69,,16.81,21.22,21.91,5.99,,,9.94
2013-06-18,,8.69,,16.81,21.22,21.91,5.99,,,9.94
2013-06-19,,8.69,,16.81,21.22,21.91,5.99,,,9.94
2013-06-20,,8.69,,16.81,20.41,21.91,5.99,,,9.94
2013-06-21,,8.69,,16.81,21.33,21.91,5.99,,,9.94
2013-06-22,,8.69,,16.81,21.74,21.91,5.99,,,9.94
2013-06-23,,8.69,,16.81,20.1,21.91,5.99,,,9.94
2013-06-24,,8.69,,16.81,20.1,21.91,5.99,,,9.94
2013-06-25,,8.69,,16.81,20.19,21.91,5.99,,,9.94
2013-06-26,,8.69,,16.81,20.47,21.91,5.99,,,9.94
2013-06-27,,8.69,,16.81,20.37,21.91,5.99,,,9.94
2013-06-28,,8.69,,16.81,20.37,21.91,5.99,,,9.94
2013-06-29,,8.69,,16.81,20.64,21.91,5.99,,,9.94
2013-06-30,,8.69,,16.81,20.26,21.91,5.99,,,9.94
2013-07-01,,8.69,,16.81,20.2,21.91,5.99,,,9.94
2013-07-02,,8.69,,16.81,21.32,21.91,5.99,,,9.94
2013-07-03,,8.69,,16.81,21.32,21.91,5.99,,,9.94
2013-07-04,,8.69,,16.81,20.22,21.91,5.99,,,9.94
2013-07-05,,8.69,,16.81,21.71,21.91,5.99,,,9.94
2013-07-06,,8.69,,16.81,21.71,21.91,5.99,,,9.94
2013-07-07,,8.69,,16.81,21.35,21.91,5.99,,,9.94
2013-07-08,,8.69,,16.81,20.97,21.91,5.99,,,9.94
2013-07-09,,8.69,,16.81,20.7,21.91,5.99,,,9.94
2013-07-10,,8.69,,16.81,20.32,21.91,5.99,,,9.94
2013-07-11,,8.69,,16.81,19.36,21.91,5.99,,,9.94
2013-07-12,,8.69,,16.81,19.36,21.91,5.99,,,9.94
2013-07-13,,8.69,,16.81,20.95,21.91,5.99,,,9.94
2013-07-14,,8.69,,16.81,20.48,21.91,5.99,,,9.94
2013-07-15,,8.69,,16.81,20.35,21.91,5.99,,,9.94
2013-07-16,,8.69,,16.81,21.27,21.91,5.99,,,9.94
2013-07-17,,8.69,,16.81,21.49,21.91,5.99,,,9.94
2013-07-18,,8.69,,16.81,21.49,21.91,5.99,,,9.94
2013-07-19,,8.69,,16.81,21.33,21.91,5.99,,,9.94
2013-07-20,,8.69,,16.81,22.1,21.91,5.99,,,9.94
2013-07-21,,8.69,,16.81,22.1,21.91,5.99,,,9.27
2013-07-22,,8.69,,16.81,22.1,21.91,5.99,,,9.27
2013-07-23,,8.69,,16.81,22.1,21.91,5.99,,,9.27
2013-07-24,,8.69,,16.81,21.81,21.91,5.99,,,9.27
2013-07-25,,8.69,,16.81,21.39,21.91,5.99,,,9.27
2013-07-26,,8.69,,16.81,21.81,21.91,5.99,,,9.27
2013-07-27,,8.69,,16.81,21.81,21.91,5.99,,,9.27
2013-07-28,,8.69,,16.81,20.82,21.91,5.99,,,9.27
2013-07-29,,8.69,,16.81,20.82,21.91,5.99,,,9.27
2013-07-30,,8.69,,16.81,21.36,21.91,5.99,,,9.27
2013-07-31,,8.69,,16.81,21.36,21.91,5.99,,,9.27
2013-08-01,,8.69,,16.81,21.36,19.92,5.99,,,9.27
2013-08-02,,8.69,,16.81,21.36,19.92,5.99,,,9.27
2013-08-03,,8.69,,16.81,22.1,19.92,5.99,,,9.27
2013-08-04,,8.69,,16.81,22.1,19.92,5.99,,,9.27
2013-08-05,,8.69,,16.81,22.1,19.92,5.99,,,9.27
2013-08-06,,8.69,,16.81,22.1,19.92,5.99,,,9.27
2013-08-07,,8.69,,16.81,22.1,19.92,5.99,,,9.27
2013-08-08,,8.69,,16.81,21.01,19.92,5.99,,,9.27
2013-08-09,,8.69,,16.81,21.5,19.92,5.99,,,9.27
2013-08-10,,8.69,,16.81,22.1,19.92,5.99,,,9.27
2013-08-11,,8.69,,16.81,22.1,19.92,5.99,,,9.27
2013-08-12,,8.69,,16.81,22.1,19.92,5.99,,,9.27
2013-08-13,,8.69,,16.81,22.1,19.92,5.99,,,9.27
2013-08-14,,8.69,,16.81,22.1,19.92,5.99,,,9.27
2013-08-15,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-16,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-17,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-18,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-19,,8.69,,16.81,21.45,19.92,5.99,,,9.42
2013-08-20,,8.69,,16.81,21.19,19.92,5.99,,,9.42
2013-08-21,,8.69,,16.81,20.84,19.92,5.99,,,9.42
2013-08-22,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-23,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-24,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-25,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-26,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-27,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-28,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-29,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-30,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-08-31,,8.69,,16.81,22.1,19.92,5.99,,,9.42
2013-09-01,,8.69,,16.81,21.9,19.92,5.99,,,9.42
2013-09-02,,8.69,,16.81,21.9,19.92,5.99,,,9.42
2013-09-03,,8.69,,16.81,21.9,19.92,5.99,,,9.42
2013-09-04,,8.69,,16.81,21.9,19.92,5.99,,,9.42
2013-09-05,,8.69,,16.81,21.715,19.92,5.99,,,9.42
2013-09-06,,8.69,,16.81,21.715,19.92,5.99,,,9.42
2013-09-07,,8.69,,16.81,21.715,19.92,5.99,,,9.42
2013-09-08,,8.69,,16.81,21.715,19.92,5.99,,,9.42
2013-09-09,,8.69,,16.81,21.715,19.92,5.99,,,9.42
2013-09-10,,8.69,,16.81,21.5,19.92,5.99,,,9.42
2013-09-11,,8.69,,16.81,21.4,19.92,5.99,,,9.42
2013-09-12,,8.69,,16.81,21.4,19.92,5.99,,,8.88
2013-09-13,,8.69,,16.81,21.700000000000003,19.92,5.99,,,8.88
2013-09-14,,8.69,,16.81,21.33,19.92,5.99,,,8.88
2013-09-15,,8.69,,16.81,22.05,19.92,5.99,,,8.88
2013-09-16,,8.69,,16.81,22.05,19.92,5.99,,,8.88
2013-09-17,,8.69,,16.81,21.32,19.92,5.99,,,8.88
2013-09-18,,8.69,,16.81,21.32,19.92,5.99,,,8.88
2013-09-19,,8.69,,16.81,19.96,19.92,5.99,,,8.88
2013-09-20,,8.69,,16.81,19.96,19.92,5.99,,,8.88
2013-09-21,,8.69,,16.81,19.96,19.92,5.99,,,8.88
2013-09-22,,8.69,,16.81,20.73,19.92,5.99,,,8.88
2013-09-23,,8.69,,16.81,20.73,19.92,5.99,,,8.88
2013-09-24,,8.69,,16.81,20.73,19.92,5.99,,,8.88
2013-09-25,,8.69,,16.81,21.46,19.92,5.99,,,8.88
2013-09-26,,8.69,,16.81,21.96,19.92,5.99,,,8.88
2013-09-27,,8.69,,16.81,21.96,19.92,5.99,,,8.88
2013-09-28,,8.69,,16.81,21.96,19.92,5.99,,,8.88
2013-09-29,,8.69,,16.81,21.92,19.92,5.99,,,8.88
2013-09-30,,8.69,,16.81,21.92,19.92,5.99,,,8.88
2013-10-01,,8.69,,16.81,21.92,19.92,5.99,,,8.88
2013-10-02,,8.69,,16.81,21.634999999999998,19.92,5.99,,,8.98
2013-10-03,,8.69,,16.81,21.634999999999998,19.92,5.99,,,8.98
2013-10-04,,8.69,,16.81,21.45,19.92,5.99,,,9.04
2013-10-05,,8.69,,16.81,21.45,19.92,5.99,,,9.04
2013-10-06,,8.69,,16.81,22.1,19.92,5.99,,,9.04
2013-10-07,,8.69,,16.81,22.1,19.92,5.99,,,9.38
2013-10-08,,8.69,,16.81,21.29,19.92,5.99,,,9.38
2013-10-09,,8.69,,16.81,21.29,19.92,5.99,,,9.38
2013-10-10,,8.69,,16.81,21.46,19.92,5.99,,,9.35
2013-10-11,,8.69,,16.81,21.46,19.92,5.99,,,9.35
2013-10-12,,8.69,,16.81,21.46,19.92,5.99,,,9.38
2013-10-13,,8.69,,16.81,21.57,19.92,5.99,,,9.38
2013-10-14,,8.69,,16.81,21.57,19.92,5.99,,,9.38
2013-10-15,,8.69,,16.81,23.36,19.92,5.99,,,9.43
2013-10-16,,8.69,,16.81,23.36,19.92,5.99,,,9.43
2013-10-17,,8.69,,16.81,23.36,19.92,5.99,,,9.48
