date,B000VQDABY,B000VSDA3A,B000VSDCH4,B000VSFMCW,B0028PDFQG,B002F0RY20,B00886SCJE,B009Q2YM7A,B00A28QQ44,B00C8XYYNG
2018-11-13,-0.01,8.844999999999999,24.0,-0.01,35.88,-0.01,,-0.01,28.09,-0.01
2018-11-14,-0.01,8.844999999999999,24.0,-0.01,35.88,-0.01,,-0.01,28.09,-0.01
2018-11-15,9.75,-0.01,24.0,-0.01,35.88,-0.01,,-0.01,28.09,-0.01
2018-11-16,9.75,-0.01,24.0,-0.01,35.88,-0.01,,-0.01,28.09,-0.01
2018-11-17,11.02,-0.01,21.99,-0.01,35.88,-0.01,,-0.01,28.09,-0.01
2018-11-18,11.02,17.7,21.99,-0.01,35.88,-0.01,,-0.01,28.09,-0.01
2018-11-19,11.02,17.7,24.0,-0.01,35.88,-0.01,,-0.01,28.09,-0.01
2018-11-20,11.02,-0.01,24.0,-0.01,35.88,-0.01,,-0.01,28.09,-0.01
2018-11-21,10.64,17.7,24.0,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-11-22,10.64,5.893333333333332,24.0,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-11-23,10.64,17.7,24.0,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-11-24,10.64,5.893333333333332,24.0,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-11-25,12.51,11.796666666666667,24.0,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-11-26,12.51,5.893333333333332,24.0,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-11-27,12.51,8.845,24.0,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-11-28,12.51,8.844999999999999,24.0,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-11-29,12.51,8.844999999999999,24.0,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-11-30,12.51,8.845,24.0,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-01,12.51,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-02,12.51,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-03,12.51,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-04,12.51,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-05,12.51,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-06,12.51,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-07,12.51,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-08,10.29,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-09,10.29,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-10,10.29,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2018-12-11,10.29,17.7,23.99,-0.01,32.4,-0.01,,-0.01,30.48,-0.01
2018-12-12,9.72,17.7,23.99,-0.01,32.4,-0.01,,-0.01,30.48,-0.01
2018-12-13,9.865,17.7,23.99,-0.01,32.4,-0.01,,-0.01,30.48,-0.01
2018-12-14,9.865,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-15,9.865,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-16,9.865,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-17,9.7,5.893333333333332,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-18,9.7,5.893333333333332,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-19,9.7,5.893333333333332,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-20,9.7,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-21,9.7,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-22,9.7,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-23,9.69,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-24,9.68,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-25,9.68,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-26,9.97,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-27,9.67,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-28,9.96,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.48,-0.01
2018-12-29,9.96,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.74,-0.01
2018-12-30,9.66,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.74,-0.01
2018-12-31,9.66,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.74,-0.01
2019-01-01,9.65,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.74,-0.01
2019-01-02,9.93,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.74,-0.01
2019-01-03,9.93,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.74,-0.01
2019-01-04,9.93,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.74,-0.01
2019-01-05,9.93,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.595,-0.01
2019-01-06,9.93,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.595,-0.01
2019-01-07,9.63,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.35,-0.01
2019-01-08,9.63,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.35,-0.01
2019-01-09,9.62,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.44,-0.01
2019-01-10,9.62,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.44,-0.01
2019-01-11,9.62,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.44,-0.01
2019-01-12,9.62,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.44,-0.01
2019-01-13,9.61,17.7,23.99,-0.01,30.54,-0.01,,-0.01,30.44,-0.01
2019-01-14,9.745000000000001,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.61,-0.01
2019-01-15,9.745000000000001,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.61,-0.01
2019-01-16,9.745000000000001,17.7,23.99,-0.01,30.54,-0.01,,-0.01,31.18,-0.01
2019-01-17,9.6,-0.01,23.99,-0.01,30.54,-0.01,,-0.01,31.18,-0.01
2019-01-18,9.6,-0.01,23.99,-0.01,30.54,-0.01,,-0.01,31.18,-0.01
2019-01-19,9.59,-0.01,23.99,-0.01,30.54,-0.01,,-0.01,31.18,-0.01
2019-01-20,9.58,-0.01,23.99,-0.01,30.54,-0.01,,-0.01,31.18,-0.01
2019-01-21,9.57,-0.01,23.99,-0.01,-0.01,-0.01,,-0.01,30.07,-0.01
2019-01-22,9.57,17.7,23.99,-0.01,-0.01,-0.01,,-0.01,30.07,-0.01
2019-01-23,9.57,17.7,23.99,-0.01,-0.01,-0.01,,-0.01,30.07,-0.01
2019-01-24,9.57,17.7,23.99,-0.01,-0.01,-0.01,,-0.01,30.07,-0.01
2019-01-25,9.56,-0.01,23.99,-0.01,32.4,-0.01,,-0.01,30.07,-0.01
2019-01-26,9.55,-0.01,23.99,-0.01,32.4,-0.01,,-0.01,30.07,-0.01
2019-01-27,9.55,-0.01,23.99,-0.01,32.4,-0.01,,-0.01,30.07,-0.01
2019-01-28,9.55,-0.01,23.99,-0.01,32.4,-0.01,,-0.01,31.61,-0.01
2019-01-29,9.55,-0.01,23.99,-0.01,32.4,-0.01,,-0.01,31.61,-0.01
2019-01-30,9.55,17.7,23.99,-0.01,32.4,-0.01,,-0.01,31.61,-0.01
2019-01-31,9.55,17.7,23.99,-0.01,32.4,-0.01,,-0.01,29.69,-0.01
2019-02-01,9.55,17.7,23.99,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2019-02-02,9.55,17.7,23.98,-0.01,28.68,-0.01,,-0.01,28.09,-0.01
2019-02-03,9.55,17.7,23.98,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2019-02-04,9.55,17.7,23.98,-0.01,32.4,-0.01,,-0.01,28.09,-0.01
2019-02-05,9.54,17.7,23.95,-0.01,32.4,-0.01,,-0.01,29.69,-0.01
2019-02-06,9.54,17.7,23.95,-0.01,32.4,-0.01,,-0.01,29.2,-0.01
2019-02-07,9.54,17.7,23.95,-0.01,32.4,-0.01,,-0.01,29.2,-0.01
2019-02-08,9.82,17.7,23.95,-0.01,32.4,-0.01,,-0.01,29.2,-0.01
2019-02-09,9.52,17.695,23.95,-0.01,32.4,-0.01,,-0.01,30.67,-0.01
2019-02-10,9.81,17.695,23.95,-0.01,32.4,-0.01,,-0.01,30.67,-0.01
2019-02-11,9.81,17.695,23.95,-0.01,32.4,-0.01,,-0.01,30.67,-0.01
2019-02-12,9.81,17.695,23.9,-0.01,32.4,-0.01,,-0.01,30.67,-0.01
2019-02-13,9.8,17.695,23.9,-0.01,32.4,-0.01,,-0.01,30.67,-0.01
2019-02-14,9.8,17.695,23.91,-0.01,32.4,-0.01,,-0.01,30.28,-0.01
2019-02-15,9.8,17.695,23.91,-0.01,32.4,-0.01,,-0.01,30.28,-0.01
2019-02-16,9.51,17.695,23.91,-0.01,32.4,-0.01,,-0.01,30.28,-0.01
2019-02-17,9.51,17.695,23.91,-0.01,32.4,-0.01,,-0.01,30.28,-0.01
2019-02-18,9.51,17.695,23.91,-0.01,32.4,-0.01,,-0.01,30.28,-0.01
2019-02-19,9.51,17.695,23.91,-0.01,32.4,-0.01,,-0.01,30.28,-0.01
2019-02-20,9.51,17.695,23.91,-0.01,32.4,-0.01,,-0.01,30.28,-0.01
2019-02-21,9.51,17.695,23.91,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-02-22,9.51,17.695,23.91,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-02-23,9.51,-0.01,23.91,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-02-24,9.51,-0.01,23.91,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-02-25,9.51,17.7,23.91,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-02-26,9.51,17.7,23.78,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-02-27,9.51,17.7,23.78,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-02-28,-0.01,-0.01,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-01,-0.01,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-02,-0.01,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-03,-0.01,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-04,-0.01,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-05,-0.01,-0.01,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-06,-0.01,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-07,-0.01,17.69,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-08,-0.01,17.69666666666667,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-09,-0.01,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-10,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-11,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-12,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-13,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-14,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.85,-0.01
2019-03-15,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.58,-0.01
2019-03-16,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.58,-0.01
2019-03-17,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.58,-0.01
2019-03-18,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.58,-0.01
2019-03-19,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.58,-0.01
2019-03-20,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.58,-0.01
2019-03-21,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.58,-0.01
2019-03-22,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.58,-0.01
2019-03-23,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.58,-0.01
2019-03-24,9.52,8.84,-0.01,-0.01,32.4,-0.01,,-0.01,31.58,-0.01
2019-03-25,9.52,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,33.17,-0.01
2019-03-26,9.52,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,33.17,-0.01
2019-03-27,9.52,17.7,23.52,-0.01,32.4,-0.01,,-0.01,33.17,-0.01
2019-03-28,9.51,17.7,23.5,-0.01,32.4,-0.01,,-0.01,33.17,-0.01
2019-03-29,9.51,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,33.17,-0.01
2019-03-30,9.51,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,33.17,-0.01
2019-03-31,9.51,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,33.17,-0.01
2019-04-01,9.51,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,33.17,-0.01
2019-04-02,9.51,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-03,9.51,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-04,9.51,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-05,9.5,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-06,9.5,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-07,9.5,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-08,9.5,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-09,9.5,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-10,9.5,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-11,9.5,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-12,9.5,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-13,9.86,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,33.17,-0.01
2019-04-14,11.14,17.7,-0.01,-0.01,30.52,-0.01,,-0.01,33.17,-0.01
2019-04-15,11.14,17.7,-0.01,-0.01,30.4,-0.01,,-0.01,33.17,-0.01
2019-04-16,11.14,17.7,-0.01,-0.01,30.4,-0.01,,-0.01,25.46,-0.01
2019-04-17,11.14,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,25.46,-0.01
2019-04-18,11.52,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,25.46,-0.01
2019-04-19,11.52,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,25.46,-0.01
2019-04-20,11.41,17.7,-0.01,-0.01,30.35,-0.01,,-0.01,25.46,-0.01
2019-04-21,11.41,17.7,-0.01,-0.01,30.4,-0.01,,-0.01,25.46,-0.01
2019-04-22,11.24,17.7,-0.01,-0.01,28.68,-0.01,,-0.01,25.46,-0.01
2019-04-23,11.24,17.7,-0.01,-0.01,28.68,-0.01,,-0.01,25.46,-0.01
2019-04-24,11.6,17.7,-0.01,-0.01,28.68,-0.01,,-0.01,25.46,-0.01
2019-04-25,11.59,17.7,-0.01,-0.01,28.68,-0.01,,-0.01,25.46,-0.01
2019-04-26,11.59,17.7,-0.01,-0.01,28.68,-0.01,,-0.01,25.46,-0.01
2019-04-27,11.39,17.7,-0.01,-0.01,30.48,-0.01,,-0.01,25.46,-0.01
2019-04-28,11.39,17.7,-0.01,-0.01,30.48,-0.01,,-0.01,25.46,-0.01
2019-04-29,11.39,17.7,-0.01,-0.01,30.42,-0.01,,-0.01,25.46,-0.01
2019-04-30,11.39,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,25.46,-0.01
2019-05-01,11.39,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,25.46,-0.01
2019-05-02,11.38,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,25.46,-0.01
2019-05-03,11.23,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,25.46,-0.01
2019-05-04,11.23,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,25.46,-0.01
2019-05-05,11.23,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,25.46,-0.01
2019-05-06,11.23,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,25.46,-0.01
2019-05-07,11.22,17.7,-0.01,-0.01,32.4,-0.01,,-0.01,25.46,-0.01
2019-05-08,11.22,17.54,-0.01,-0.01,32.4,-0.01,,-0.01,25.46,-0.01
2019-05-09,11.22,17.54,-0.01,-0.01,32.4,-0.01,,-0.01,25.46,-0.01
2019-05-10,11.22,17.54,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-11,11.22,17.54,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-12,11.22,17.54,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-13,10.87,17.53,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-14,10.42,17.54,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-15,10.41,17.54,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-16,10.41,17.53,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-17,10.41,17.53,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-18,10.41,17.53,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-19,10.41,17.53,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-20,10.41,17.53,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-21,10.33,17.525,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-22,10.08,17.52,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-23,10.08,17.52,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-24,10.08,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-25,9.62,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-26,9.62,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-27,9.62,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-28,9.44,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,26.29,-0.01
2019-05-29,9.44,17.509999999999998,-0.01,-0.01,-0.01,-0.01,,-0.01,26.29,-0.01
2019-05-30,9.44,17.509999999999998,-0.01,-0.01,-0.01,-0.01,,-0.01,26.29,-0.01
2019-05-31,9.44,17.509999999999998,-0.01,-0.01,-0.01,-0.01,,-0.01,26.29,-0.01
2019-06-01,9.44,17.509999999999998,-0.01,-0.01,-0.01,-0.01,,-0.01,25.26,-0.01
2019-06-02,9.37,17.509999999999998,-0.01,-0.01,-0.01,-0.01,,-0.01,25.26,-0.01
2019-06-03,9.37,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.26,-0.01
2019-06-04,9.37,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.26,-0.01
2019-06-05,9.37,17.509999999999998,-0.01,-0.01,23.76,-0.01,,-0.01,25.26,-0.01
2019-06-06,9.37,17.509999999999998,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-07,9.37,17.509999999999998,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-08,9.35,17.509999999999998,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-09,9.35,17.509999999999998,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-10,9.35,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-06-11,9.35,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-06-12,9.35,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-06-13,9.62,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-06-14,9.33,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-06-15,9.33,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-06-16,9.32,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-06-17,9.32,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-06-18,9.3,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-06-19,9.3,17.509999999999998,-0.01,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-06-20,9.3,17.5,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-21,9.58,17.5,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-22,9.28,17.5,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-23,9.28,17.5,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-24,9.28,17.5,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-25,9.28,17.5,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-26,9.28,17.5,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-06-27,9.27,17.5,-0.01,-0.01,11.875,-0.01,,-0.01,25.29,-0.01
2019-06-28,9.26,17.53,-0.01,-0.01,11.875,-0.01,,-0.01,25.29,-0.01
2019-06-29,9.254999999999999,17.685000000000002,-0.01,-0.01,11.875,-0.01,,-0.01,25.29,-0.01
2019-06-30,9.297142857142857,17.685000000000002,-0.01,-0.01,7.913333333333333,-0.01,,-0.01,25.29,-0.01
2019-07-01,9.254999999999999,17.685000000000002,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-07-02,9.282499999999999,17.685000000000002,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-07-03,9.282499999999999,17.685000000000002,-0.01,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-07-04,9.53,17.685000000000002,19.12,-0.01,28.08,-0.01,,-0.01,25.29,-0.01
2019-07-05,9.63,17.685000000000002,19.12,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-07-06,9.74,17.689999999999998,19.12,-0.01,28.08,-0.01,,-0.01,25.29,-0.01
2019-07-07,9.69,17.689999999999998,19.12,-0.01,28.08,-0.01,,-0.01,25.29,-0.01
2019-07-08,9.69,17.689999999999998,19.12,-0.01,23.76,-0.01,,-0.01,25.29,-0.01
2019-07-09,9.53,17.689999999999998,8.844999999999999,-0.01,28.08,-0.01,,-0.01,25.29,-0.01
2019-07-10,9.58,17.689999999999998,8.844999999999999,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-07-11,9.49,17.689999999999998,8.844999999999999,-0.01,32.4,-0.01,,-0.01,25.29,-0.01
2019-07-12,9.49,17.689999999999998,8.844999999999999,-0.01,27.310000000000002,-0.01,,-0.01,25.3,-0.01
2019-07-13,9.495000000000001,17.689999999999998,8.844999999999999,-0.01,27.310000000000002,-0.01,,-0.01,25.3,-0.01
2019-07-14,9.58,17.689999999999998,8.844999999999999,-0.01,23.76,-0.01,,-0.01,25.3,-0.01
2019-07-15,9.39,17.689999999999998,8.844999999999999,-0.01,23.76,-0.01,,-0.01,25.3,-0.01
2019-07-16,9.39,17.689999999999998,8.844999999999999,-0.01,23.76,-0.01,,-0.01,25.3,-0.01
2019-07-17,9.4,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.3,-0.01
2019-07-18,9.4,17.689999999999998,8.844999999999999,-0.01,23.76,-0.01,,-0.01,25.3,-0.01
2019-07-19,9.425,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.3,-0.01
2019-07-20,9.39,17.689999999999998,8.844999999999999,-0.01,23.76,-0.01,,-0.01,25.3,-0.01
2019-07-21,9.373333333333333,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.3,-0.01
2019-07-22,9.373333333333333,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.3,-0.01
2019-07-23,9.49,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.3,-0.01
2019-07-24,9.21,17.689999999999998,8.844999999999999,-0.01,30.59,-0.01,,-0.01,25.3,-0.01
2019-07-25,9.2,17.689999999999998,8.844999999999999,-0.01,30.17,-0.01,,-0.01,25.3,-0.01
2019-07-26,9.2,17.689999999999998,8.844999999999999,-0.01,30.69,-0.01,,-0.01,25.3,-0.01
2019-07-27,9.19,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.3,-0.01
2019-07-28,9.19,17.689999999999998,8.844999999999999,-0.01,30.87,-0.01,,-0.01,25.3,-0.01
2019-07-29,9.18,17.689999999999998,8.844999999999999,-0.01,30.69,-0.01,,-0.01,25.3,-0.01
2019-07-30,9.18,17.689999999999998,8.844999999999999,-0.01,30.59,-0.01,,-0.01,25.3,-0.01
2019-07-31,9.309999999999999,17.689999999999998,8.844999999999999,-0.01,30.59,-0.01,,-0.01,25.3,-0.01
2019-08-01,9.17,17.689999999999998,8.844999999999999,-0.01,30.69,-0.01,,-0.01,25.3,-0.01
2019-08-02,9.245714285714286,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.3,-0.01
2019-08-03,9.26,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.24,-0.01
2019-08-04,9.253333333333334,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.24,-0.01
2019-08-05,9.3,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.24,-0.01
2019-08-06,9.3,17.689999999999998,8.844999999999999,-0.01,30.87,-0.01,,-0.01,25.24,-0.01
2019-08-07,9.2125,17.689999999999998,8.844999999999999,-0.01,30.87,-0.01,,-0.01,25.24,-0.01
2019-08-08,9.125,17.689999999999998,8.844999999999999,-0.01,30.86,-0.01,,-0.01,25.54,-0.01
2019-08-09,9.032499999999999,17.689999999999998,8.844999999999999,-0.01,30.86,-0.01,,-0.01,25.54,-0.01
2019-08-10,9.145,17.689999999999998,8.844999999999999,-0.01,30.86,-0.01,,-0.01,25.54,-0.01
2019-08-11,8.73,17.689999999999998,8.844999999999999,-0.01,30.87,-0.01,,-0.01,25.54,-0.01
2019-08-12,8.606666666666667,17.689999999999998,8.844999999999999,-0.01,30.87,-0.01,,-0.01,25.54,-0.01
2019-08-13,8.606666666666667,17.689999999999998,8.844999999999999,-0.01,30.73,-0.01,,-0.01,25.54,-0.01
